credit_score,income,loan_amount,employment_years,debt_to_income,previous_defaults,default
389,238919.64,12191.3,3.66,0.37,0,0
582,210655.99,37851.72,19,0.16,2,0
366,130196.1,384945.3,26.22,0.8,0,1
496,149561.94,416905.3,17.06,0.35,0,0
386,74278.14,50537.08,31.65,0.4,0,0
522,169844.93,417496.11,29.47,0.12,0,0
745,175205.64,204420,3.9,0.47,3,0
627,194945.1,64079.97,3.01,0.42,0,0
761,66272.42,17829.09,32.15,0.39,1,1
619,103123.78,263848.52,21.03,0.25,0,0
382,198163.67,358334.72,31.74,0.61,0,1
458,126043,351017.67,7.59,0.22,0,0
726,203933.27,434829.41,20.62,0.79,0,0
848,56096.78,155742.35,9.46,0.62,0,0
484,114440.45,219774.47,33.13,0.42,0,1
402,155159.64,220176.22,2.85,0.72,0,0
472,107060.22,116112.69,26.49,0.33,2,0
577,39706.05,39877.83,10,0.61,0,1
807,94268.03,49377.79,13.41,0.75,2,0
677,137935.41,354925.88,4.99,0.32,0,0
479,209439.66,451997.97,4.33,0.21,0,0
651,74229.46,17840.2,11.93,0.06,0,0
649,144941.89,151819.23,1.13,0.63,0,0
766,167752.36,406951.92,3.66,0.54,0,1
384,96435.31,192718.7,21.88,0.5,0,0
765,169236.29,296746.51,22.75,0.05,0,0
403,156361.57,76522.31,14.84,0.19,0,0
657,141655.36,43747.98,15.07,0.38,0,0
307,109680.92,319175.38,1.97,0.65,0,1
751,52953.25,55540.05,2.86,0.69,0,0
624,143554.48,222685.72,3.7,0.12,0,0
366,59497.05,103044.01,8.45,0.67,0,1
344,39666.16,53609.97,20.51,0.43,0,0
526,205298.92,124906.93,5.75,0.58,0,0
473,170583.24,373384.95,12.07,0.46,0,1
737,48909.67,76553.68,12.64,0.79,0,1
359,31281.88,60139.03,22.37,0.57,0,1
381,239512.23,506782.67,34.1,0.4,1,1
712,171268.97,320614.02,2.95,0.44,0,0
381,95487.3,272391.42,7.15,0.56,0,0
776,208996.36,511668.8,11.21,0.26,0,1
789,89446.84,203836.8,22.45,0.25,0,0
816,56260.05,73231.17,3.44,0.09,0,0
426,103772.1,215075.06,8.31,0.24,0,0
383,79054.77,26417.61,23.05,0.54,0,1
446,39090.98,108188.82,19.88,0.33,0,0
804,245302.14,626802.39,26.25,0.43,0,0
449,131996.48,93011.46,32.83,0.48,2,0
564,144977.63,207063.2,5.48,0.21,0,0
736,87899.48,256432.17,2.04,0.56,0,0
735,200060.93,255462.08,18.74,0.43,0,0
370,111599.86,185782.29,16.41,0.6,0,1
819,183578.77,448359.2,31.9,0.16,0,1
351,246749.49,579307.7,30.07,0.66,0,1
556,109155.34,274714.16,16.22,0.42,0,0
522,158711.16,95613.93,1.87,0.4,0,1
338,73412.16,185880.5,9.92,0.29,0,0
419,100969.64,244468.44,17.43,0.11,1,1
815,247178.54,602852.17,19.84,0.57,0,0
439,185610.46,215937.29,0.13,0.63,0,1
322,200052.47,427553.37,29.48,0.08,0,0
533,103133.91,167181.59,19.88,0.65,0,1
334,188360.32,322914.19,33.61,0.68,1,1
651,243457.9,467353.56,13.16,0.28,0,0
834,124180.39,275126.39,8.38,0.75,0,0
577,139950.88,184938.76,13.83,0.78,0,1
565,72701.81,34122.49,31.63,0.24,0,1
795,144465.08,379741.18,29.14,0.76,0,0
826,234054.27,103670.33,8.15,0.35,0,0
365,161234.76,473466.21,9.28,0.6,0,0
311,91742.29,132951.66,27.14,0.16,0,0
825,157407.79,9200.22,10.47,0.19,0,0
601,205601.25,69825.15,15.73,0.19,0,1
725,115478.42,240894.2,12.55,0.34,0,0
656,118298.99,343263.29,13.14,0.76,0,0
382,95142.88,59791.69,32.55,0.29,0,0
839,142162.24,38998.24,14.62,0.63,1,0
352,96116.08,189411.91,31.1,0.26,0,0
337,126210.94,90288.89,8.28,0.22,0,0
828,210283.04,305230.13,30.61,0.66,0,0
818,168395.6,368896.85,13.1,0.66,0,0
608,222926.72,60560.38,3.86,0.11,0,0
711,88396.24,18402.25,14.72,0.3,0,0
660,46336.73,112002.3,25.57,0.4,2,1
531,205841.85,604364.42,6.71,0.23,0,1
646,22766.34,13046.78,31.66,0.06,0,0
793,47336.43,26769.16,19.07,0.65,0,0
623,66964.21,33608.73,29.77,0.44,0,1
501,58016.22,142852.27,22.07,0.59,0,1
549,161302.68,230719.5,29.94,0.12,1,1
719,182174.45,219011.91,31.06,0.31,0,0
466,55578.69,7687.49,10.98,0.6,0,0
331,45668.68,54460.1,24.28,0.13,0,0
734,106269.26,275594.14,33.86,0.47,0,0
464,175336.26,503112.08,3.49,0.36,0,0
430,186533.46,449933.21,5.46,0.69,0,0
653,237833.88,624378.17,15.93,0.65,0,0
829,108963.8,162889.14,16.52,0.21,0,0
504,162427.45,39003.78,12.1,0.53,0,0
428,181995.51,483634.19,0.29,0.45,0,1
565,222012.9,247834.59,2.84,0.49,1,0
565,64232.69,107555.44,24.84,0.11,0,1
778,247961.49,545229.99,4.22,0.36,0,0
322,152246.81,138874.94,32.75,0.4,0,0
511,77976.4,33899.73,10.04,0.15,0,0
573,160517.62,18813.34,20.15,0.47,0,0
343,226402.48,17310.54,14.92,0.33,0,1
391,227270.03,81303.26,32.27,0.07,3,1
474,101685.82,275585.17,27.67,0.61,0,1
387,55582.94,45905.3,26.63,0.49,0,0
399,72323.89,129308.39,21.69,0.39,1,0
777,148231.97,108009.79,5.43,0.39,0,0
672,104834.29,120423.43,33.58,0.74,0,1
718,67986.86,145108.46,30.41,0.57,0,0
430,79042.7,192888.51,9.12,0.46,0,0
687,202929.5,482806.57,34.18,0.17,0,0
593,200531.64,211793.57,2.51,0.38,3,0
494,172434.48,49393.41,29.14,0.45,0,0
642,49595.55,19891.43,5.09,0.24,1,1
507,28012.5,23340.52,1.37,0.42,0,0
465,133101.08,381807.5,3.02,0.19,0,1
432,68057.25,137066.98,11.1,0.79,2,0
493,45617.96,10246.33,18.12,0.61,0,0
593,84011.65,36544,27.86,0.15,0,0
639,154104.07,265495.15,7,0.19,0,0
585,143561.95,296410.96,4.57,0.58,0,1
776,103540.47,109262.1,30.59,0.68,0,0
310,200262.64,112748.89,10.88,0.47,1,1
594,187276.6,381549.61,16.27,0.65,1,1
623,135927.48,231191.35,12.58,0.46,0,0
820,71265.9,30141.52,15.24,0.11,0,0
767,146223.71,139882.79,34.05,0.6,0,0
327,205423.74,458640.08,4.42,0.24,0,0
660,69792.72,115895.06,18.12,0.08,0,0
433,209418.41,93075.96,32.22,0.35,0,1
848,123283.45,93296.42,27.58,0.59,0,0
603,192049.44,207355.71,21.51,0.74,2,0
461,128458.02,188483.23,12.52,0.36,0,0
590,98252.19,167769.12,12.98,0.55,0,1
380,36022.72,5755.36,8.45,0.46,3,1
594,188201.39,294820.11,9.57,0.53,0,0
811,244519.82,442925.22,26.47,0.21,0,0
673,164505.97,489811.66,30.76,0.39,0,0
832,161756.61,451518.69,23.36,0.55,0,1
576,125851.41,166733.87,27,0.71,1,1
815,154786.28,199106.61,2.77,0.68,0,0
404,241808.35,136195.02,5.25,0.76,0,1
685,39593.33,107052.4,23.14,0.47,0,1
344,183013.13,278037.6,15.55,0.4,0,0
741,31065.08,73453.25,31.95,0.74,0,1
612,70056.82,85602.07,14.03,0.26,0,0
705,37828.17,7692.27,27.21,0.16,0,0
712,24080.6,63908.66,1.16,0.74,0,0
385,197919.88,483600.73,5.9,0.53,0,1
563,156918.29,414927.14,4.93,0.76,1,1
464,106602.28,135266.71,9.17,0.1,0,0
768,88403.08,102062.48,13.01,0.22,0,0
715,233213.37,169960.69,17.78,0.44,0,0
369,45164.09,76209.82,5.39,0.54,0,1
834,45451.68,73371.47,30.86,0.6,0,0
631,25328.71,6925.46,1.16,0.72,0,0
764,80891.77,11909.13,22.88,0.36,0,0
635,234244.89,529098.06,32.77,0.49,0,1
601,226299.39,632941.33,20.98,0.07,0,0
814,227900.54,91115.65,23.02,0.18,0,0
773,186649.22,36788.13,9.43,0.39,0,1
790,189103.12,423932.07,34.13,0.46,0,0
454,188379.69,418123.79,20.9,0.12,0,0
380,237909.86,683666.19,13.71,0.58,0,0
591,230218.74,126873.61,19.72,0.49,3,1
596,174106.58,55129.65,23.04,0.71,0,0
418,91688.11,97637.59,13.3,0.56,0,0
321,128577.05,261316.38,32.13,0.61,0,0
401,150532.79,45212.11,17.45,0.32,0,0
536,91642.58,235746.13,28.08,0.64,0,1
513,103454.32,274070.57,16.34,0.24,0,0
705,168874.71,98015.06,19.22,0.44,0,0
654,135977.17,336717.66,17.83,0.76,0,1
311,176442.42,455047.79,34.35,0.42,0,0
619,163550.75,239236.38,30.85,0.72,0,0
607,64395.59,98270.81,20.01,0.21,1,0
596,190700.73,408080.01,32.49,0.27,3,0
598,58725.96,60924.79,25.68,0.47,0,1
352,137844.73,156831.42,34.31,0.27,0,1
705,158863.85,88564.38,24.65,0.23,0,0
611,102406.74,259474.3,31.97,0.07,0,0
661,115452.08,313018.11,24.26,0.63,0,1
478,102775.8,5645.56,6.5,0.09,0,0
525,188250.33,359925.57,20.34,0.3,0,1
827,127869.85,264837.72,4.93,0.1,0,0
829,35904.93,55214.54,24.86,0.79,0,0
449,135700.27,385616.25,3.11,0.14,0,1
564,186834.53,142138.38,15.39,0.17,0,1
629,216519.67,86478.51,9.77,0.77,0,0
422,41294.02,8213.18,0.31,0.09,0,0
740,207103.31,352807.87,5.82,0.79,0,1
696,167223.52,482229.87,23.98,0.28,0,0
662,67932.5,61314.03,33.2,0.28,0,1
437,117485.08,153638.19,11.15,0.7,3,0
536,120991.93,154966.67,16.15,0.69,0,0
737,120116.56,220712.51,3.98,0.15,0,0
306,179517.94,380733.01,23.82,0.28,0,1
718,220167.35,609618.05,10.39,0.36,0,0
327,136845.74,402086.12,19.38,0.48,0,0
843,222111.39,397095.95,19.53,0.18,0,0
810,218996.52,504602.08,3.2,0.23,1,0
516,225452.26,619757.09,32.09,0.4,0,1
718,200678.29,154426.49,15.6,0.56,0,0
592,30929.13,42462.45,33.15,0.45,0,0
670,176762.1,121715.08,27.99,0.26,0,1
517,88296.44,185419.9,26.44,0.73,0,0
381,196689.66,120991.9,0.71,0.26,0,1
571,195610.97,476471.58,7.39,0.11,0,1
655,31767.42,58949.1,34.65,0.4,0,0
526,159600.83,194166.37,30.48,0.12,0,0
477,136796.88,35029.58,33.2,0.79,3,0
749,105103.96,128643.77,23.99,0.64,0,0
451,244757.74,677907.42,23.68,0.42,0,1
747,152227.15,128315.72,14.27,0.7,0,0
713,75556.02,171899.1,31.21,0.69,0,1
543,27239.8,54838.03,17.45,0.33,0,1
550,26521.12,74086.68,10.77,0.26,0,1
701,31140.51,54952.12,6.91,0.08,0,0
467,66785.6,24542.8,13.88,0.5,0,0
799,75886.59,84166.92,15.65,0.61,0,0
497,166567.75,347917.63,15.16,0.32,0,0
570,60872.1,50657.72,18.47,0.51,2,1
516,124425.54,146123.68,29.39,0.54,0,0
317,178563.27,252999.21,34.51,0.45,0,0
551,229622.68,167755.13,23.18,0.34,0,1
708,104864.39,242828.75,31.68,0.71,1,0
500,212579.92,541766.58,0.23,0.69,0,1
712,149948.48,17321.83,21.49,0.37,0,0
596,213781.36,143419.42,22.97,0.1,0,0
451,82537.15,114070.42,23.33,0.08,0,0
453,130245.42,340795.08,2.42,0.23,0,0
770,51508.7,149052.68,2.94,0.11,0,0
434,230758.36,46052.19,29.96,0.33,0,0
326,183846.13,521186.94,16.72,0.28,0,0
678,151493.49,70895.88,18.74,0.62,0,0
566,34645.85,13911.3,23.03,0.59,0,0
302,124232.61,191057.57,13.2,0.38,0,0
338,29353.65,37437.44,7.17,0.35,0,0
671,145760.54,252698.62,26.42,0.17,0,0
371,136484.73,338366.22,3.85,0.37,0,0
790,249092.67,13588.77,17.6,0.15,0,0
339,64863.91,92964.42,22.76,0.69,0,1
665,28984.56,8767.1,18.26,0.5,0,0
523,232121.46,517311.78,11.32,0.35,0,1
387,92829.76,148695.88,16.02,0.79,0,1
705,100933.05,137378.87,7.61,0.27,0,0
809,118213.41,328158.46,10.18,0.07,2,0
489,131756.1,327771.25,13.49,0.6,0,1
407,190171.81,64147.53,30.05,0.5,0,0
422,67858.21,165094.06,8.59,0.58,0,0
652,113316.68,171025.5,32.97,0.56,2,0
646,124387.68,227475.81,9.51,0.78,0,0
449,221358.22,45728.2,9.61,0.22,0,0
421,234966.82,264155.95,28.54,0.18,0,1
726,71511.55,206702.95,30.86,0.55,0,0
543,67161.42,27572.04,1.4,0.09,0,0
577,33118.41,51700.29,10.15,0.79,3,1
815,50690.38,131636.38,31.92,0.5,0,1
480,65602.24,123656.39,17.94,0.18,2,1
554,40117.16,67936.96,17.99,0.53,0,0
402,76914.92,129026.36,22.26,0.11,2,0
710,139240.21,264487.98,27.92,0.6,0,0
483,208650.21,346529.93,1.76,0.6,1,1
663,120141.12,154622.76,1.8,0.77,0,0
643,91346.38,176442.63,26.08,0.5,0,0
364,114649.24,55541.58,18.53,0.72,0,0
539,212323.37,179003.01,27.89,0.15,0,0
489,45590.82,67027.88,28.18,0.67,0,1
638,159030.77,201459.54,12.5,0.8,0,0
457,67385.74,133976.01,24.26,0.51,0,1
499,246536.64,253356.17,20.5,0.42,0,0
660,119085.26,126652.15,3.96,0.55,0,0
420,35657.54,65061.07,6.02,0.62,0,1
574,173029.14,76576.09,1.62,0.6,0,1
780,178146.37,314634.8,28.52,0.62,0,0
658,101156.87,142751.94,27.06,0.65,0,1
815,164495.15,74731.04,25.47,0.73,0,0
794,101646.31,103745.34,11.42,0.32,0,0
827,50894,107233.19,16.57,0.32,0,0
757,167561.29,379297.57,6.5,0.55,0,0
513,23991.53,8517.25,32.85,0.09,0,1
664,103825.41,157568.67,8.07,0.53,0,0
370,201759.12,499884.17,16.87,0.53,0,1
823,209720.85,384309.95,5.25,0.15,1,0
323,153297.37,250006.18,3.23,0.62,0,0
732,103335.04,308720.85,5.36,0.76,0,0
541,148328.79,138135.62,5.72,0.06,0,0
768,62704.88,103874.23,19.35,0.65,0,0
681,22076.13,24910.82,18.95,0.3,0,0
629,247502.73,474573.4,25.41,0.37,0,0
649,218868.86,513534.98,7.54,0.71,0,0
628,161037,259179.11,4.52,0.7,0,0
746,92549.32,196894.9,32.91,0.12,0,0
620,68046.8,102921.21,13.2,0.37,0,0
819,121361.48,151145.2,30.65,0.46,0,0
769,53946.32,129373.54,29.67,0.75,0,0
849,111076.92,283592.91,23.85,0.74,0,0
782,221597.96,257725.64,31.64,0.55,0,0
502,194169.27,191550.68,6.79,0.24,2,0
379,97425.72,230100.91,1.81,0.78,0,0
570,105840.21,158330.72,18.52,0.44,0,0
498,204918.91,16943.23,0.87,0.56,0,0
492,170153.68,197520.1,16.2,0.33,0,0
666,212324.47,582131.43,1.52,0.51,0,0
301,135782.69,23034.06,29.17,0.71,0,0
532,184933.65,33081.72,16.85,0.06,0,1
349,46212.95,77216.2,7.25,0.13,0,1
657,77285.42,40579.47,29.47,0.79,0,1
365,224258.1,631162.67,21.35,0.35,2,0
537,53873.11,48658,11.29,0.38,0,0
694,167099.44,197428.89,9.75,0.11,0,0
461,20695.17,46006.03,21.11,0.75,0,0
744,205380.29,364746.29,30.12,0.14,0,0
828,140927.44,269998.87,17.29,0.78,0,0
607,68330.48,144058.79,3.34,0.21,0,0
622,43653.69,63009.43,5.93,0.3,0,0
448,53847.87,85695.91,6.31,0.76,2,1
619,99153.87,71770.02,34.07,0.44,0,0
604,219742.3,539307.06,13.54,0.35,0,0
468,146177.62,238584.21,0.38,0.07,0,0
586,116459.2,160045.58,15.86,0.74,0,0
374,218740.09,98728.08,16.39,0.45,1,0
803,27576.49,43227.75,22.03,0.17,3,0
707,29652.99,57826.41,28.22,0.29,0,1
504,241509.28,430301.59,33.96,0.41,0,0
659,243238.57,241462.49,23.92,0.59,0,0
526,229103.99,100075.63,6.78,0.74,0,1
702,118086.68,268943.64,19.29,0.06,0,1
742,163954.25,146251.77,16.98,0.79,0,1
843,169955.14,48292.4,0.46,0.57,0,0
499,240120.18,597303.01,13.57,0.06,0,0
543,202874.32,298558.45,22.11,0.76,0,0
384,93697.03,84744.36,4.06,0.46,0,0
607,49837.43,65672.08,4.42,0.37,0,0
488,198709.84,333254.37,16.08,0.34,0,0
323,208058.3,570948.85,29.46,0.58,0,0
759,182265.93,332444.58,11.34,0.78,0,1
447,108349.82,244417.32,26.25,0.74,0,1
816,159939.17,230704.23,24.15,0.43,0,0
675,94797.88,49415.1,0.36,0.19,0,0
334,53430.23,9887.34,34.65,0.5,0,0
826,128223.23,322832.57,28.15,0.48,3,1
800,147432.95,231428.37,22.68,0.26,0,0
403,93769.69,99869.75,16.4,0.45,0,0
785,168298.15,477528.8,25.16,0.7,3,0
668,181197.1,239026.35,18.29,0.53,0,1
553,140353.61,111435.39,10.34,0.53,0,1
534,152567.15,134268.07,27.35,0.14,0,0
562,72268.61,42266.85,26.44,0.8,0,1
698,205980.1,287245.2,15.14,0.4,0,0
353,146499.77,103842.6,29.21,0.56,0,0
460,85016.71,80519.96,32.5,0.32,0,0
589,239959.7,217815.22,22.66,0.2,0,1
773,85144.93,19806.99,15.98,0.1,0,0
809,127497.45,21298.3,18.28,0.52,0,0
740,138232.37,252637.45,3.15,0.29,1,0
492,224668.39,460235.4,31.72,0.69,0,0
414,78728.19,97281.79,6.01,0.4,0,0
518,102817.49,165815.97,7.27,0.33,0,1
458,90534.73,91483.28,12.47,0.14,0,0
595,181813.97,122686.68,30.49,0.12,0,0
736,117044.09,246129.51,11.3,0.11,0,0
676,103013.03,130566.1,6.15,0.34,0,0
318,217460.39,176907.65,15.76,0.39,0,1
349,51617.83,138984.83,33.39,0.18,0,1
810,234569.16,631998.11,11.81,0.63,0,0
489,136220.25,162289.81,0.05,0.65,0,1
573,195172.3,145509.82,17.46,0.35,0,0
496,248819.71,182505.57,19.13,0.41,0,1
678,156457,56594.26,21.13,0.28,0,0
683,199279.08,375412.31,19.53,0.19,0,0
624,52378.39,69088.1,15.23,0.38,2,1
503,142184.29,43360.08,22.97,0.27,0,1
767,138352.89,306094.64,23.37,0.08,1,1
839,167988.76,433805.54,28.2,0.31,0,0
702,49512.8,136033.95,27.77,0.58,0,0
375,159183.05,130570.61,3.47,0.35,0,0
716,22288.24,48152.97,22.2,0.65,0,0
447,145216.65,10946.05,14.61,0.58,0,0
706,176826.88,282053.03,13.75,0.58,3,0
530,94977.12,78951.3,21.18,0.3,0,0
658,199586.87,207288.96,3.99,0.61,0,0
443,135073.45,234483.6,20.06,0.54,0,1
743,223363.68,10465.69,15.31,0.67,0,0
704,100101.01,230753.05,27.69,0.35,0,0
809,93088.56,41508.65,5.33,0.79,0,1
543,21194.24,14821.45,33.02,0.1,0,0
561,141105.45,303593.76,9,0.29,0,0
809,225371.77,446494.55,11.19,0.8,0,0
783,213435.84,391954.19,31.78,0.57,0,0
612,233872.31,443599.59,19.63,0.38,0,0
471,104705.3,95441.99,2.42,0.05,0,0
307,35765.66,100023.93,19.86,0.62,0,1
425,191839.22,409067.61,28.95,0.52,2,1
588,34461.92,89805.4,32.8,0.67,0,0
446,207980.94,74302.74,25.57,0.14,2,1
583,219318.59,245042.71,15.73,0.76,0,0
537,24971.04,47906.15,1,0.34,0,0
770,239982.94,468672.71,28.78,0.21,0,0
375,175035.84,52674.59,32.1,0.29,0,1
626,63829.14,163201.42,5.34,0.28,0,0
463,54204.25,147869.28,9.89,0.31,0,0
455,130097.37,169291.68,1.28,0.55,0,0
483,235067.02,12198.3,12.35,0.48,0,0
647,244515.52,204942.28,19.32,0.57,0,0
402,214897.94,350730.17,4.23,0.77,0,0
831,30003.59,83085.51,15.28,0.54,2,1
838,160058.57,69658.77,2.03,0.42,0,0
326,144211.64,382304.71,2.28,0.8,3,0
511,241381.42,420271,31.29,0.69,0,1
583,235487.67,344376.46,14.51,0.22,0,0
452,164811.57,413277.88,2.29,0.21,3,1
717,43913.63,21624.02,15.81,0.44,0,0
797,171950.96,85807.58,27.8,0.3,0,0
701,20178.48,13369.27,23.33,0.15,0,0
419,165694.01,358130.68,21.75,0.21,0,0
572,40683.22,95612.95,12,0.65,0,0
415,54803.92,104585.94,11.95,0.53,0,0
643,26634.81,21923.86,21.27,0.62,0,0
649,134245.28,96877.9,19.38,0.76,0,1
741,168074.92,21012.86,15.81,0.12,0,0
709,227772.93,659084.53,1.71,0.25,0,1
503,187855.03,386027.2,31.9,0.29,0,1
387,127307.79,286599.35,0.81,0.8,0,1
458,168541.65,485805.51,3.98,0.13,0,0
579,159048.44,346305.8,14.38,0.29,0,1
484,60332.44,18543.39,31.47,0.41,0,1
571,89871.31,197819.56,10.32,0.09,3,0
709,56621.43,159306.91,28.1,0.34,0,0
619,155177.4,309896.43,32.22,0.74,0,1
667,231051.53,403657.08,7.89,0.64,0,0
770,104037.37,40016.32,19.11,0.47,0,0
762,226739.64,319054.28,1.19,0.78,0,0
551,200007.53,33219.72,14.29,0.26,3,1
614,210670.41,309867.29,4.33,0.17,3,0
406,147575.77,302841.93,5.89,0.79,0,1
563,200380.63,304927.19,16.36,0.44,0,0
713,93991.09,125449.13,2.29,0.11,0,0
599,222513.71,546970.49,2.6,0.75,0,0
522,154551.6,14664.68,25.02,0.21,0,0
474,85144.66,90773.64,13.86,0.3,0,0
313,59565.3,25905.32,24.05,0.47,0,1
448,82327.27,197996.96,26.12,0.47,0,1
580,218609.22,474224.91,9.77,0.62,0,0
419,249184.56,490117.83,16.34,0.43,0,1
794,196255.38,117371.23,25.5,0.27,0,0
313,96806.94,287869.12,33.61,0.74,0,0
518,157374.53,309812.71,20.46,0.6,1,1
795,59463.11,173975.63,23.06,0.65,0,0
785,33132.64,21731.82,18.38,0.41,0,0
427,40906.19,85802.69,13.73,0.24,0,0
396,81391.7,106740.56,31.61,0.58,0,0
545,130886.91,236115.96,8.33,0.51,0,1
592,158152.19,64986.37,18.07,0.11,0,1
648,75723.32,53795.92,1.92,0.5,0,0
615,128580.92,164399.44,32.8,0.4,3,0
489,220832.66,614773.36,14.55,0.05,0,0
454,241889.81,29803.02,34.54,0.72,0,1
806,228585.23,72055.18,4.89,0.24,0,0
501,152035.44,143221.83,21.06,0.77,0,0
767,49666.57,33394.41,20.58,0.14,3,0
525,30748.54,12036.11,23.3,0.09,0,0
531,91955.52,273693.13,18.43,0.3,0,1
488,219680.14,475135.62,2.52,0.23,0,0
647,230134.08,225395.68,5.7,0.44,0,0
460,196431.74,111729.12,7.95,0.25,0,0
643,58099.42,118970.77,0.89,0.28,0,0
641,206319.48,340854.39,9.54,0.55,0,0
405,218260.23,392823.76,0.81,0.29,2,0
796,152294.58,29057.91,25.17,0.14,0,0
711,206705.07,336500.41,28.64,0.35,0,0
548,20734.76,48822.18,19.22,0.11,0,0
627,249366.94,186449.3,7.21,0.7,0,0
343,227134.22,43840.42,21.48,0.39,1,1
759,184394.71,150449.38,31.37,0.47,2,0
548,64793.44,171755.86,34.33,0.38,0,0
640,171745.48,277739.06,4.87,0.48,0,0
445,187248.21,11867.28,2.33,0.2,0,0
558,105398.85,164024.25,6.55,0.31,0,1
829,144448.6,53118.95,11.64,0.65,3,1
770,125044.12,19557.29,20.58,0.23,0,0
464,57458.21,70459.47,32.64,0.7,0,0
805,244385.51,137706.65,8.93,0.51,0,1
591,171998.19,199687.33,23.93,0.45,0,0
325,64695.58,83032.08,17.11,0.21,0,0
394,83004.96,36187.67,14.96,0.66,0,1
735,248073.8,326943.39,6.34,0.77,0,0
769,165465.22,294132.99,31.82,0.77,0,0
430,156063.76,169223.53,10.37,0.51,0,0
468,100522.75,101216.56,12.42,0.34,0,0
483,102117.47,265586.06,16.51,0.41,0,1
359,239697.13,582772.31,33.79,0.65,0,1
593,142918.7,219402.27,22.58,0.21,0,1
765,206928.77,117177.97,33.73,0.26,0,0
488,152161.95,104653.54,34.04,0.22,0,0
395,153358.96,392679.63,28.65,0.57,0,0
704,97341.72,8456.98,4.04,0.76,0,0
847,213775.71,147429.78,18.13,0.5,0,0
626,27915.79,66994.7,19.87,0.67,2,1
634,112049.8,172401.28,19.75,0.31,0,0
616,151534.22,61804.97,19.5,0.37,0,0
792,203315.39,147824.53,4.54,0.76,0,0
545,36524.61,101161.7,4.62,0.57,0,1
738,221540.92,387899.83,4.36,0.37,0,0
593,26874.21,7286.45,1.89,0.24,0,0
803,121443.14,115550.93,24.55,0.64,3,1
312,44887.64,104121.12,10.01,0.35,1,0
355,34651.45,71018.18,8.85,0.14,0,1
608,63366.19,155070.53,20.75,0.29,0,0
772,172560.64,323136.16,25.99,0.64,1,0
408,221427.61,439482.3,5.49,0.05,0,0
456,242758.21,709620.9,27.23,0.27,0,1
702,179841.93,390106.88,25.58,0.13,0,0
513,168059.28,471401.59,8.54,0.34,0,0
599,21123.84,53817.09,27.21,0.66,0,0
838,155065,432195.38,26.98,0.26,0,0
532,160238.51,144871.37,34.57,0.8,0,1
515,206248.99,265889.17,2.63,0.23,0,0
408,136803.86,105807.53,1.97,0.49,3,0
406,160231.13,209887.96,16.95,0.39,2,1
334,29798.56,64889.54,23.22,0.05,0,1
487,181264.12,36881.76,18.71,0.43,0,0
676,223816.56,624545.26,18.78,0.63,0,0
772,124460.69,120198,26.63,0.3,0,0
443,249960.35,585730.37,24.17,0.52,0,1
838,109278.55,224172.36,2.52,0.08,0,0
440,212401.67,527424.95,31.65,0.18,0,0
580,152936.44,408157.52,7.25,0.37,0,0
352,51827.79,17443.22,28.33,0.2,0,0
785,130456.79,264411.77,0.87,0.18,0,0
497,239116.9,474216.74,5.68,0.69,0,1
322,107924.46,191012.07,6.16,0.49,0,0
716,28535.71,24819.83,6.66,0.66,0,0
805,92939.63,91802.49,30.67,0.56,0,0
472,118452.54,228883.28,25.07,0.7,0,0
425,28619.76,37374.55,34.74,0.79,0,0
830,198739.6,107329.48,16.9,0.28,0,0
779,185830.77,174508.54,23.69,0.36,1,0
562,126375.89,300769.34,27.26,0.75,0,1
606,100141.23,269243.58,17,0.68,0,0
740,177978.86,507211.62,16.35,0.32,3,1
541,170579.99,427173.57,16.51,0.37,0,0
755,213535.36,609122.22,31.44,0.15,0,0
790,124478.96,124550.1,19.02,0.73,3,0
325,174172.31,282098.7,23.5,0.65,1,0
392,79237.15,39672.86,6.85,0.19,0,0
701,37789.63,79713.24,15.55,0.4,0,0
801,131411.56,66978.52,32.72,0.69,0,1
718,101625.92,215968.06,22.55,0.09,0,0
542,55326.87,26914.49,25.45,0.71,0,1
801,196665.72,386633.16,1.44,0.22,0,0
715,126676.28,63216.71,30.79,0.74,0,0
795,181414.29,396638.21,28.82,0.74,3,0
544,193607.51,440906.73,26.42,0.06,0,1
581,150818.07,360275.29,6.04,0.67,0,0
778,49177.98,140331.96,34.88,0.38,0,0
333,116560.19,164099.69,4.27,0.53,0,1
476,121226.95,166812.49,16.78,0.6,0,1
478,224415.55,130952.14,27.69,0.32,0,0
333,32616.58,61307.38,16.63,0.35,0,0
822,56941.19,134954.17,15.27,0.25,0,0
484,138951.14,333716.57,18.62,0.63,0,0
415,155613.65,315691.94,9.66,0.06,0,1
400,174146.71,261665.63,8.81,0.31,2,1
747,111333.92,221401.93,6.02,0.06,0,0
412,96039.31,97759.97,32.97,0.1,0,1
697,210378.99,206937.47,14.06,0.14,3,0
707,239967.7,522477.75,3.75,0.4,0,0
841,105347.6,294318.74,18.31,0.51,0,0
756,132185.92,90307.41,9.46,0.29,0,0
450,68017.7,138231.78,5.52,0.36,0,0
622,202030.52,581459.96,0.9,0.14,0,0
602,160866.12,31711.24,4.27,0.79,2,0
499,90957.22,263537.32,15.78,0.08,0,0
640,194864.37,162611.17,5.09,0.62,0,1
849,71850.38,173256.8,28.39,0.47,0,0
841,138636.45,61177.46,4.94,0.25,2,0
826,34596.9,78584.39,21.19,0.18,0,0
