transaction_id,amount,hour_of_day,distance_from_home_km,transactions_last_24h,is_foreign_transaction,is_online,used_chip,merchant_category,is_fraud
txn_001742,36.15,14,12.3,3,0,1,1,entertainment,0
txn_001743,9.41,22,2.9,2,0,1,0,grocery,0
txn_001744,12.55,13,5.3,3,0,0,1,gas_station,0
txn_001745,37.59,6,24.7,1,0,1,1,retail,0
txn_001746,85.24,21,7.6,2,0,0,1,entertainment,0
txn_001747,71.15,19,15.1,4,0,0,1,gas_station,0
txn_001748,14.71,11,15.1,5,1,0,1,online_shopping,0
txn_001749,98.52,13,17.7,3,0,0,1,online_shopping,0
txn_001750,7.76,6,5.0,5,0,0,1,grocery,0
txn_001751,117.41,2,156.3,15,1,1,1,entertainment,1
txn_001752,14.39,15,24.5,3,0,1,1,travel,0
txn_001753,56.27,16,18.5,2,0,0,1,entertainment,0
txn_001754,42.36,6,2.6,3,0,0,1,gas_station,0
txn_001755,25.17,19,16.4,1,0,0,0,retail,0
txn_001756,4.29,11,4.4,1,0,1,1,retail,0
txn_001757,49.55,18,10.7,5,0,0,1,restaurant,0
txn_001758,153.44,9,14.3,4,0,0,0,retail,0
txn_001759,10.81,21,23.6,5,0,0,1,grocery,0
txn_001760,17.43,13,22.8,3,0,1,1,travel,0
txn_001761,11.43,13,7.8,1,1,1,0,grocery,0
txn_001762,11.37,11,24.6,2,0,0,0,online_shopping,0
txn_001763,15.57,9,27.2,1,0,0,1,online_shopping,0
txn_001764,44.36,13,23.0,1,0,1,0,online_shopping,0
txn_001765,110.3,16,13.8,5,0,0,1,gas_station,0
txn_001766,31.58,12,12.5,5,1,1,1,grocery,0
txn_001767,13.75,17,6.6,3,0,1,1,restaurant,0
txn_001768,21.11,20,8.1,3,0,1,1,travel,0
txn_001769,29.08,9,1.8,5,0,0,0,gas_station,0
txn_001770,1405.1,2,231.0,18,1,1,1,gas_station,1
txn_001771,60.2,19,25.3,1,0,1,0,gas_station,0
txn_001772,34.74,14,0.8,1,0,0,1,retail,0
txn_001773,15.1,11,10.4,3,0,1,1,entertainment,0
txn_001774,14.4,15,22.5,2,0,1,1,online_shopping,0
txn_001775,19.2,20,13.4,2,0,1,0,grocery,0
txn_001776,11.83,18,2.2,1,0,0,1,restaurant,0
txn_001777,47.33,7,20.0,4,1,0,1,gas_station,0
txn_001778,37.85,10,25.6,2,0,0,1,gas_station,0
txn_001779,143.36,23,232.5,14,1,1,0,online_shopping,1
txn_001780,27.2,11,12.8,1,0,0,1,entertainment,0
txn_001781,548.01,23,457.4,15,1,1,0,travel,1
txn_001782,24.7,16,25.6,5,1,0,1,entertainment,0
txn_001783,13.3,8,23.6,2,0,0,1,grocery,0
txn_001784,35.65,22,14.9,2,0,0,1,retail,0
txn_001785,497.07,4,158.2,11,1,1,1,online_shopping,1
txn_001786,64.95,16,19.9,5,0,0,1,entertainment,0
txn_001787,66.22,13,25.6,2,1,0,1,entertainment,0
txn_001788,77.26,1,217.9,10,1,0,1,entertainment,1
txn_001789,36.46,15,13.0,3,0,0,0,retail,0
txn_001790,4.48,15,7.9,4,0,0,1,grocery,0
txn_001791,1174.39,1,459.9,12,0,1,1,gas_station,1
txn_001792,13.96,15,14.3,1,0,0,0,online_shopping,0
txn_001793,22.42,9,28.5,4,0,0,1,entertainment,0
txn_001794,11.17,21,9.8,5,0,0,1,retail,0
txn_001795,8.15,19,3.7,4,0,0,1,grocery,0
txn_001796,4.04,6,11.2,5,0,1,0,travel,0
txn_001797,21.62,8,7.2,3,0,1,1,restaurant,0
txn_001798,30.08,11,12.9,5,0,1,1,retail,0
txn_001799,31.28,13,9.5,2,0,0,1,entertainment,0
txn_001800,76.68,6,5.3,1,0,0,1,gas_station,0
txn_001801,28.37,22,29.9,4,0,0,1,restaurant,0
txn_001802,29.64,9,26.4,3,0,1,1,restaurant,0
txn_001803,29.57,9,10.7,4,1,0,1,restaurant,0
txn_001804,9.38,15,18.4,1,0,0,1,online_shopping,0
txn_001805,4.35,16,8.4,3,0,0,0,gas_station,0
txn_001806,853.88,1,89.2,17,0,1,0,online_shopping,1
txn_001807,105.21,18,17.9,1,0,0,0,retail,0
txn_001808,23.26,18,5.2,3,0,0,1,online_shopping,0
txn_001809,15.65,19,26.6,1,0,0,1,travel,0
txn_001810,86.19,21,3.2,1,0,1,1,gas_station,0
txn_001811,21.15,14,23.7,3,0,1,1,gas_station,0
txn_001812,90.97,10,18.1,4,0,1,1,retail,0
txn_001813,94.76,11,28.6,2,0,1,1,gas_station,0
txn_001814,41.38,7,29.1,1,0,1,1,online_shopping,0
txn_001815,36.07,17,2.0,2,0,0,1,entertainment,0
txn_001816,47.45,18,11.8,2,0,1,1,restaurant,0
txn_001817,46.44,13,11.3,1,0,1,1,retail,0
txn_001818,82.25,15,15.0,2,0,1,1,retail,0
txn_001819,17.93,20,17.2,2,0,1,1,gas_station,0
txn_001820,28.97,9,5.7,1,0,0,1,online_shopping,0
txn_001821,3.4,18,22.6,3,0,1,0,online_shopping,0
txn_001822,22.54,12,9.7,4,0,0,1,grocery,0
txn_001823,11.7,6,21.1,5,0,0,1,retail,0
txn_001824,11.63,9,17.9,2,0,1,1,entertainment,0
txn_001825,26.75,11,12.9,5,1,0,1,gas_station,0
txn_001826,9.08,15,12.1,1,0,1,1,entertainment,0
txn_001827,13.03,8,21.5,4,0,1,1,restaurant,0
txn_001828,58.68,20,26.2,5,0,1,1,online_shopping,0
txn_001829,18.9,19,1.6,3,0,0,1,retail,0
txn_001830,19.73,21,20.8,5,0,1,1,online_shopping,0
txn_001831,15.26,7,26.8,5,0,1,0,retail,0
txn_001832,70.39,12,3.1,2,0,0,1,grocery,0
txn_001833,75.47,10,29.0,4,0,1,1,online_shopping,0
txn_001834,9.39,19,1.8,5,0,1,1,restaurant,0
txn_001835,51.97,7,19.3,5,0,1,1,online_shopping,0
txn_001836,62.34,21,26.5,3,1,0,1,travel,0
txn_001837,522.03,12,12.2,5,0,1,1,entertainment,0
txn_001838,65.43,14,20.3,4,0,0,1,online_shopping,0
txn_001839,9.01,19,15.4,1,0,1,1,travel,0
txn_001840,56.49,19,15.7,5,0,1,1,gas_station,0
txn_001841,33.84,22,25.4,1,0,1,1,retail,0
txn_001842,90.75,13,7.8,5,0,1,1,online_shopping,0
txn_001843,31.38,16,5.9,3,0,1,1,entertainment,0
txn_001844,48.57,11,10.6,2,0,1,0,travel,0
txn_001845,20.44,18,9.3,3,0,1,1,grocery,0
txn_001846,38.77,22,24.4,5,0,0,1,online_shopping,0
txn_001847,47.85,13,11.9,3,0,1,0,gas_station,0
txn_001848,18.66,20,6.0,5,0,1,1,entertainment,0
txn_001849,52.99,15,12.3,2,1,1,1,travel,0
txn_001850,48.55,6,11.9,4,0,1,1,gas_station,0
txn_001851,7.67,10,3.5,1,0,0,0,online_shopping,0
txn_001852,45.01,9,27.4,1,0,0,1,travel,0
txn_001853,8.75,20,11.7,5,0,0,1,grocery,0
txn_001854,16.23,17,5.0,3,0,1,1,grocery,0
txn_001855,79.32,16,8.3,4,0,1,0,grocery,0
txn_001856,45.35,21,4.5,1,1,1,1,online_shopping,0
txn_001857,61.92,15,4.3,3,0,0,1,gas_station,0
txn_001858,73.69,21,25.1,5,0,0,1,retail,0
txn_001859,189.76,1,471.9,13,1,1,0,online_shopping,1
txn_001860,13.66,15,17.6,1,0,1,0,online_shopping,0
txn_001861,5.15,13,21.0,1,0,1,1,online_shopping,0
txn_001862,26.19,15,25.3,5,0,0,1,travel,0
txn_001863,14.43,3,79.8,9,1,1,0,retail,1
txn_001864,23.57,16,22.7,3,0,0,1,grocery,0
txn_001865,22.84,18,23.6,1,0,0,1,restaurant,0
txn_001866,44.38,9,10.7,5,0,0,0,grocery,0
txn_001867,13.59,22,10.9,5,0,0,1,entertainment,0
txn_001868,10.19,15,19.0,5,0,0,0,retail,0
txn_001869,61.78,17,2.2,4,1,0,1,online_shopping,0
txn_001870,30.13,8,26.1,3,0,0,1,grocery,0
txn_001871,32.65,19,23.8,2,0,0,1,restaurant,0
txn_001872,60.77,15,16.3,5,1,1,1,grocery,0
txn_001873,17.68,14,2.5,3,0,1,1,grocery,0
txn_001874,47.81,8,18.6,3,0,0,1,restaurant,0
txn_001875,32.17,13,5.7,1,0,1,0,travel,0
txn_001876,59.57,16,16.6,3,0,1,1,restaurant,0
txn_001877,40.26,14,24.1,4,0,0,1,grocery,0
txn_001878,51.66,14,23.4,5,0,1,0,restaurant,0
txn_001879,28.94,17,8.6,2,0,0,1,travel,0
txn_001880,45.25,17,22.8,5,0,0,1,restaurant,0
txn_001881,39.72,15,24.1,2,1,0,1,gas_station,0
txn_001882,24.51,15,14.9,4,0,1,1,gas_station,0
txn_001883,14.86,13,23.2,5,0,1,1,online_shopping,0
txn_001884,51.35,13,18.0,2,0,0,1,retail,0
txn_001885,360.8,11,15.0,4,0,0,1,online_shopping,0
txn_001886,26.31,16,19.3,1,0,0,1,retail,0
txn_001887,61.89,22,26.9,4,0,0,1,entertainment,0
txn_001888,22.31,7,14.0,2,0,0,1,restaurant,0
txn_001889,1685.92,3,310.2,12,0,0,0,travel,1
txn_001890,4.19,11,12.4,5,0,1,1,retail,0
txn_001891,61.55,19,27.6,4,0,1,1,restaurant,0
txn_001892,140.7,20,2.9,3,0,1,1,grocery,0
txn_001893,89.28,13,28.0,2,0,1,0,online_shopping,0
txn_001894,167.26,20,20.7,4,0,1,1,gas_station,0
txn_001895,35.67,21,1.7,3,0,1,1,grocery,0
txn_001896,11.19,11,15.8,2,1,1,1,entertainment,0
txn_001897,19.04,15,10.1,1,0,0,1,travel,0
txn_001898,38.82,16,16.5,4,0,0,0,retail,0
txn_001899,366.8,10,4.2,3,0,0,1,travel,0
txn_001900,20.4,18,6.1,2,0,0,1,restaurant,0
txn_001901,78.64,16,2.7,3,0,0,0,travel,0
txn_001902,70.37,7,22.1,3,0,0,1,entertainment,0
txn_001903,29.01,18,3.3,4,0,1,1,restaurant,0
txn_001904,315.51,6,5.9,4,0,0,0,entertainment,0
txn_001905,2842.14,3,74.0,10,1,1,0,gas_station,1
txn_001906,14.23,16,27.8,3,0,1,1,online_shopping,0
txn_001907,61.87,11,23.3,1,0,0,1,grocery,0
txn_001908,60.3,19,10.5,4,0,1,0,online_shopping,0
txn_001909,47.55,12,4.0,2,0,0,1,grocery,0
txn_001910,328.77,16,2.4,3,0,1,0,gas_station,0
txn_001911,88.95,21,29.2,3,0,0,1,travel,0
txn_001912,121.49,11,1.5,3,0,1,1,grocery,0
txn_001913,29.18,18,2.6,5,0,0,1,entertainment,0
txn_001914,22.61,14,3.0,3,0,0,1,gas_station,0
txn_001915,50.56,6,2.0,2,1,1,1,online_shopping,0
txn_001916,18.21,9,0.6,5,0,1,1,restaurant,0
txn_001917,5.68,18,24.1,2,0,0,0,retail,0
txn_001918,55.16,6,6.5,3,0,1,1,travel,0
txn_001919,81.21,2,306.4,19,1,1,1,restaurant,1
txn_001920,92.1,9,5.4,2,0,1,1,travel,0
txn_001921,119.76,17,1.5,5,0,1,1,gas_station,0
txn_001922,84.97,1,149.3,15,1,1,1,retail,1
txn_001923,32.77,11,24.3,3,0,1,1,entertainment,0
txn_001924,9.71,9,18.3,1,0,1,1,travel,0
txn_001925,47.68,22,26.6,4,0,0,1,gas_station,0
txn_001926,19.55,21,19.5,1,0,1,0,entertainment,0
txn_001927,181.57,8,2.7,5,0,0,1,retail,0
txn_001928,49.49,8,27.9,1,0,0,1,grocery,0
txn_001929,40.7,15,12.7,5,0,1,0,retail,0
txn_001930,63.15,18,22.9,4,0,1,0,restaurant,0
txn_001931,382.6,15,24.1,5,0,0,1,restaurant,0
txn_001932,19.81,16,29.5,1,0,1,1,online_shopping,0
txn_001933,11.56,12,4.9,3,0,0,1,gas_station,0
txn_001934,53.03,9,3.7,2,0,0,1,online_shopping,0
txn_001935,45.78,19,18.2,5,1,0,1,retail,0
txn_001936,77.14,18,27.4,3,0,0,1,retail,0
txn_001937,29.83,13,26.9,2,0,0,1,travel,0
txn_001938,84.55,18,20.8,1,0,0,1,grocery,0
txn_001939,10.73,8,11.0,5,0,0,1,online_shopping,0
txn_001940,69.89,14,14.3,2,0,0,1,grocery,0
txn_001941,22.64,20,12.1,4,0,1,1,retail,0
txn_001942,44.17,8,14.4,2,0,1,1,travel,0
txn_001943,48.09,13,29.9,5,0,0,1,entertainment,0
txn_001944,60.07,13,3.4,4,0,0,1,online_shopping,0
txn_001945,10.09,11,28.0,4,0,1,1,restaurant,0
txn_001946,86.55,12,13.6,4,0,0,0,online_shopping,0
txn_001947,20.1,19,1.4,5,0,0,1,travel,0
txn_001948,15.5,21,4.1,2,0,1,0,restaurant,0
txn_001949,92.87,7,18.5,5,0,1,1,travel,0
txn_001950,15.79,18,26.4,2,0,1,1,entertainment,0
txn_001951,17.24,19,3.4,1,0,0,0,gas_station,0
txn_001952,9.06,17,27.9,3,0,1,1,grocery,0
txn_001953,12.29,19,4.5,1,0,0,1,restaurant,0
txn_001954,14.59,10,21.8,5,0,0,1,retail,0
txn_001955,5.19,15,8.3,4,0,0,1,travel,0
txn_001956,113.54,7,18.3,1,0,0,1,entertainment,0
txn_001957,34.33,15,8.7,4,0,1,1,entertainment,0
txn_001958,43.53,6,28.7,1,0,1,1,grocery,0
txn_001959,12.92,16,24.9,2,0,1,1,restaurant,0
txn_001960,10.71,6,7.6,4,0,1,0,travel,0
txn_001961,57.67,22,13.6,4,0,0,0,entertainment,0
txn_001962,80.01,20,21.5,1,1,0,1,entertainment,0
txn_001963,23.85,19,5.2,1,0,1,1,travel,0
txn_001964,97.64,19,28.4,1,0,1,0,grocery,0
txn_001965,82.25,22,352.3,9,1,1,0,entertainment,1
txn_001966,93.43,14,28.1,1,1,0,0,restaurant,0
txn_001967,22.93,10,29.5,2,0,1,1,restaurant,0
txn_001968,14.08,19,9.7,5,0,1,1,travel,0
txn_001969,31.88,19,29.3,1,0,0,1,grocery,0
txn_001970,20.18,21,0.6,4,0,1,1,grocery,0
txn_001971,43.05,7,18.9,5,0,0,0,entertainment,0
txn_001972,27.32,19,8.8,5,0,1,0,gas_station,0
txn_001973,78.6,10,4.2,3,0,1,0,retail,0
txn_001974,23.24,7,29.9,5,0,0,1,entertainment,0
txn_001975,10.28,17,6.2,5,1,1,1,gas_station,0
txn_001976,116.43,15,28.9,5,0,0,1,online_shopping,0
txn_001977,15.4,22,14.5,2,0,0,1,restaurant,0
txn_001978,17.55,18,15.0,1,0,1,1,restaurant,0
txn_001979,28.11,15,21.7,3,0,0,1,restaurant,0
txn_001980,19.66,10,16.4,5,0,0,1,restaurant,0
txn_001981,59.18,20,27.4,4,0,0,1,travel,0
txn_001982,23.49,16,10.6,5,0,1,1,online_shopping,0
txn_001983,65.13,19,7.2,1,0,1,1,retail,0
txn_001984,58.46,10,6.9,1,0,0,1,grocery,0
txn_001985,15.25,10,21.6,5,0,0,1,entertainment,0
txn_001986,16.14,6,18.5,1,0,1,1,grocery,0
txn_001987,75.93,15,6.4,2,0,1,1,gas_station,0
txn_001988,143.77,14,12.4,1,0,1,1,travel,0
txn_001989,123.6,7,13.0,3,0,0,0,online_shopping,0
txn_001990,1.07,6,19.6,3,0,0,1,gas_station,0
txn_001991,12.94,12,1.0,3,0,0,1,grocery,0
txn_001992,229.26,0,342.4,14,1,0,0,grocery,1
txn_001993,12.87,15,0.8,2,1,1,1,retail,0
txn_001994,721.75,22,395.5,10,0,1,0,restaurant,1
txn_001995,9.05,9,5.1,4,0,0,1,online_shopping,0
txn_001996,81.94,11,9.0,3,0,0,1,restaurant,0
txn_001997,52.91,22,14.3,4,0,0,1,travel,0
txn_001998,17.22,15,22.8,5,0,1,1,restaurant,0
txn_001999,41.1,16,0.9,5,0,1,1,restaurant,0
txn_002000,50.84,20,6.8,3,0,1,1,gas_station,0
txn_002001,23.65,7,6.2,1,0,0,1,retail,0
txn_002002,3.44,22,25.0,2,0,1,0,gas_station,0
txn_002003,25.83,8,17.5,3,0,0,1,grocery,0
txn_002004,18.97,19,12.0,1,0,1,1,restaurant,0
txn_002005,18.69,17,21.9,5,0,0,1,travel,0
txn_002006,19.33,10,17.6,3,0,0,1,restaurant,0
txn_002007,14.97,15,28.8,3,0,1,1,grocery,0
txn_002008,136.84,14,29.0,2,1,1,1,gas_station,0
txn_002009,9.08,19,25.6,1,0,0,0,online_shopping,0
txn_002010,43.18,14,23.3,4,0,0,1,entertainment,0
txn_002011,64.96,12,26.1,5,0,0,1,retail,0
txn_002012,9.89,18,15.7,2,0,0,1,online_shopping,0
txn_002013,10.52,12,28.7,1,0,1,1,retail,0
txn_002014,692.05,22,256.2,19,1,1,1,online_shopping,1
txn_002015,12.4,16,21.4,4,0,1,1,grocery,0
txn_002016,32.05,15,6.7,1,0,1,1,grocery,0
txn_002017,334.22,0,125.1,6,0,0,1,entertainment,1
txn_002018,9.36,15,28.5,1,0,0,1,grocery,0
txn_002019,13.45,11,18.5,2,0,1,1,entertainment,0
txn_002020,33.79,16,29.7,1,0,0,0,grocery,0
txn_002021,63.89,22,11.5,5,0,0,1,restaurant,0
txn_002022,15.29,14,0.3,3,0,0,1,travel,0
txn_002023,12.73,7,3.7,4,0,1,1,online_shopping,0
txn_002024,12.69,21,26.5,1,0,0,1,online_shopping,0
txn_002025,5.45,11,17.4,2,0,1,1,grocery,0
txn_002026,25.02,10,21.5,3,0,1,1,gas_station,0
txn_002027,25.42,17,13.2,4,0,1,1,grocery,0
txn_002028,100.84,9,2.2,2,0,1,1,restaurant,0
txn_002029,3.21,6,9.9,2,0,0,1,restaurant,0
txn_002030,10.19,6,6.0,1,0,1,1,gas_station,0
txn_002031,88.7,12,15.8,2,0,1,0,entertainment,0
txn_002032,20.25,15,21.4,1,0,1,0,grocery,0
txn_002033,50.04,17,4.0,5,0,1,1,gas_station,0
txn_002034,82.28,14,15.2,2,0,1,1,travel,0
txn_002035,1.81,11,3.4,2,0,1,1,retail,0
txn_002036,13.59,9,25.9,1,0,1,0,grocery,0
txn_002037,28.81,19,26.9,1,0,0,1,travel,0
txn_002038,5.49,17,3.6,4,1,0,1,online_shopping,0
txn_002039,56.55,14,28.3,1,0,0,1,grocery,0
txn_002040,215.1,23,269.3,7,1,1,1,online_shopping,1
txn_002041,77.25,6,11.6,1,0,1,1,retail,0
txn_002042,15.29,22,29.1,2,0,1,1,gas_station,0
txn_002043,13.06,19,5.9,4,0,0,1,gas_station,0
txn_002044,64.81,23,314.0,15,1,1,0,retail,1
txn_002045,138.98,8,19.7,2,0,0,1,restaurant,0
txn_002046,126.03,6,29.0,2,0,1,1,restaurant,0
txn_002047,91.36,18,8.6,4,0,0,1,restaurant,0
txn_002048,86.08,16,1.5,2,0,0,1,entertainment,0
txn_002049,159.87,19,2.5,4,0,0,1,online_shopping,0
txn_002050,74.2,8,28.0,3,0,0,1,retail,0
txn_002051,42.51,11,23.6,3,0,1,1,gas_station,0
txn_002052,21.71,21,23.8,4,0,1,1,online_shopping,0
txn_002053,42.86,21,22.4,5,0,1,1,grocery,0
txn_002054,3.79,12,16.0,2,0,0,1,retail,0
txn_002055,36.27,19,3.7,3,0,1,1,retail,0
txn_002056,37.2,20,8.0,3,0,1,1,gas_station,0
txn_002057,15.94,7,13.5,5,0,0,0,restaurant,0
txn_002058,480.78,8,20.8,3,0,1,1,entertainment,0
txn_002059,2.08,9,10.6,1,0,0,1,restaurant,0
txn_002060,301.96,4,200.7,9,1,1,0,retail,1
txn_002061,200.37,11,9.4,5,0,0,1,online_shopping,0
txn_002062,20.89,17,10.3,3,0,0,1,grocery,0
txn_002063,48.11,8,21.7,1,0,1,0,grocery,0
txn_002064,24.35,11,9.3,1,0,1,1,grocery,0
txn_002065,25.57,14,26.5,5,0,1,0,grocery,0
txn_002066,11.69,14,8.3,3,0,0,1,gas_station,0
txn_002067,162.13,10,23.7,1,0,1,1,online_shopping,0
txn_002068,18.75,22,17.2,1,0,0,0,restaurant,0
txn_002069,277.08,1,296.9,15,1,1,1,gas_station,1
txn_002070,19.59,19,22.1,2,0,1,1,entertainment,0
txn_002071,72.31,13,17.9,5,0,0,1,retail,0
txn_002072,71.06,0,253.2,8,0,1,0,retail,1
txn_002073,97.08,7,21.3,5,0,1,1,restaurant,0
txn_002074,14.62,6,27.7,3,0,1,1,retail,0
txn_002075,24.0,19,13.7,3,0,0,1,gas_station,0
txn_002076,30.49,22,3.5,3,0,0,0,grocery,0
txn_002077,16.35,8,9.2,2,0,0,1,online_shopping,0
txn_002078,586.99,0,375.4,11,1,1,1,grocery,1
txn_002079,291.93,23,348.2,12,1,1,0,gas_station,1
txn_002080,37.73,21,29.6,1,0,1,0,entertainment,0
txn_002081,7.21,10,1.7,4,0,1,1,grocery,0
txn_002082,33.43,13,10.4,2,1,0,1,gas_station,0
txn_002083,42.56,20,3.3,4,0,0,1,entertainment,0
txn_002084,96.53,16,24.1,4,0,0,1,grocery,0
txn_002085,21.69,9,6.2,3,0,0,1,grocery,0
txn_002086,30.36,7,28.6,2,0,1,0,retail,0
txn_002087,127.71,19,18.7,1,0,0,1,online_shopping,0
txn_002088,16.48,8,2.8,5,0,1,1,online_shopping,0
txn_002089,116.33,21,10.1,5,0,0,0,entertainment,0
txn_002090,309.23,22,23.2,3,0,1,0,online_shopping,0
txn_002091,41.34,17,0.1,4,0,1,0,grocery,0
txn_002092,4.96,11,17.2,1,0,0,1,entertainment,0
txn_002093,12.81,7,14.0,3,0,1,1,entertainment,0
txn_002094,31.29,20,6.9,2,0,0,1,entertainment,0
txn_002095,10.3,17,28.6,1,0,0,1,entertainment,0
txn_002096,46.73,16,17.2,5,1,1,1,gas_station,0
txn_002097,8.14,7,20.0,3,0,1,0,gas_station,0
txn_002098,84.73,14,6.6,1,0,1,1,entertainment,0
txn_002099,44.64,7,22.5,4,0,1,1,online_shopping,0
txn_002100,20.71,16,0.8,3,1,0,1,entertainment,0
txn_002101,25.62,7,11.4,2,0,0,1,restaurant,0
txn_002102,50.21,22,1.6,3,0,1,1,entertainment,0
txn_002103,23.63,13,4.0,1,0,0,0,entertainment,0
txn_002104,93.21,12,26.4,1,0,1,1,travel,0
txn_002105,49.11,8,8.7,4,0,0,1,online_shopping,0
txn_002106,37.46,13,10.6,4,0,1,1,entertainment,0
txn_002107,3.91,7,4.7,2,0,0,0,entertainment,0
txn_002108,17.48,12,7.7,4,0,0,1,entertainment,0
txn_002109,33.56,9,17.9,2,0,1,1,entertainment,0
txn_002110,41.46,9,2.0,5,0,1,1,travel,0
txn_002111,387.47,3,257.9,15,1,1,0,online_shopping,1
txn_002112,33.05,18,17.8,4,0,1,1,gas_station,0
txn_002113,100.44,8,19.1,1,0,0,1,restaurant,0
txn_002114,2.67,12,2.8,2,0,1,0,online_shopping,0
txn_002115,59.13,16,29.8,2,0,0,1,entertainment,0
txn_002116,50.18,8,18.7,4,0,0,1,grocery,0
txn_002117,45.59,6,28.7,4,0,1,1,restaurant,0
txn_002118,297.2,22,467.6,15,0,1,1,travel,1
txn_002119,47.71,12,0.3,3,0,0,1,gas_station,0
txn_002120,12.65,18,27.9,4,0,0,0,gas_station,0
txn_002121,19.77,20,22.1,4,0,1,1,grocery,0
txn_002122,15.81,10,4.3,4,0,1,1,online_shopping,0
txn_002123,29.97,22,27.4,1,0,0,1,restaurant,0
txn_002124,16.96,14,21.7,5,1,0,1,gas_station,0
txn_002125,5.19,16,18.5,5,1,0,1,online_shopping,0
txn_002126,60.18,19,8.0,4,0,1,1,restaurant,0
txn_002127,77.09,9,6.4,4,0,0,1,retail,0
txn_002128,121.88,2,308.1,18,1,1,0,retail,1
txn_002129,4.1,18,3.6,2,0,1,1,entertainment,0
txn_002130,37.99,18,14.9,1,0,0,1,restaurant,0
txn_002131,44.13,11,28.6,4,0,0,1,entertainment,0
txn_002132,50.57,17,10.4,1,0,0,0,grocery,0
txn_002133,10012.41,22,61.3,15,1,1,1,restaurant,1
txn_002134,26.26,14,21.0,5,0,0,1,entertainment,0
txn_002135,23.32,11,11.7,4,0,0,1,restaurant,0
txn_002136,23.72,10,13.6,5,1,0,0,entertainment,0
txn_002137,51.68,12,12.6,1,0,0,1,gas_station,0
txn_002138,55.91,8,11.9,1,0,1,1,travel,0
txn_002139,36.8,19,23.0,2,0,1,1,travel,0
txn_002140,56.79,15,11.8,3,0,0,1,restaurant,0
txn_002141,34.36,9,5.1,2,0,1,1,retail,0
txn_002142,19.23,10,18.7,1,0,1,1,online_shopping,0
txn_002143,229.13,13,27.3,4,0,1,1,retail,0
txn_002144,13.87,11,10.4,5,0,1,1,entertainment,0
txn_002145,41.38,15,29.7,1,0,1,1,grocery,0
txn_002146,47.39,18,1.6,3,0,1,1,online_shopping,0
txn_002147,24.52,16,14.2,5,0,0,1,gas_station,0
txn_002148,59.45,18,26.5,4,0,0,1,grocery,0
txn_002149,62.4,13,25.1,4,0,1,1,gas_station,0
txn_002150,28.35,20,12.4,1,0,0,1,grocery,0
txn_002151,9.68,10,16.7,1,0,1,0,online_shopping,0
txn_002152,521.93,6,20.3,5,0,0,0,entertainment,0
txn_002153,9.09,7,27.8,1,0,0,1,entertainment,0
txn_002154,53.52,13,9.7,2,0,1,0,retail,0
txn_002155,53.9,21,29.2,3,0,0,1,restaurant,0
txn_002156,7.65,15,1.4,4,0,1,1,travel,0
txn_002157,40.93,12,16.6,1,0,1,1,travel,0
txn_002158,17.09,18,12.1,5,1,0,1,online_shopping,0
txn_002159,118.85,9,14.8,2,0,0,0,travel,0
txn_002160,25.8,12,2.1,1,0,1,1,retail,0
txn_002161,261.13,15,23.6,3,0,0,0,retail,0
txn_002162,16.86,8,16.6,4,0,0,1,grocery,0
txn_002163,22.54,16,8.5,1,0,0,1,entertainment,0
txn_002164,13.83,21,21.0,1,0,1,1,grocery,0
txn_002165,20.74,19,21.0,3,0,1,1,entertainment,0
txn_002166,7391.93,22,117.3,9,1,1,1,entertainment,1
txn_002167,29.95,13,11.7,1,0,0,0,travel,0
txn_002168,26.7,13,25.6,4,0,1,0,online_shopping,0
txn_002169,51.09,10,1.5,1,0,0,0,retail,0
txn_002170,29.23,13,1.8,3,0,1,0,online_shopping,0
txn_002171,12.3,12,26.2,2,0,1,1,online_shopping,0
txn_002172,51.04,14,16.8,1,0,0,1,online_shopping,0
txn_002173,3.35,17,27.8,2,0,1,1,retail,0
txn_002174,9.67,20,7.7,4,0,1,1,entertainment,0
txn_002175,677.4,1,334.0,17,1,1,0,retail,1
txn_002176,14.31,10,13.9,3,0,1,1,restaurant,0
txn_002177,5.33,14,29.3,2,1,1,1,grocery,0
txn_002178,43.44,14,20.1,1,0,1,0,travel,0
txn_002179,22.1,17,24.9,2,0,0,1,retail,0
txn_002180,24.61,16,23.4,1,0,1,0,retail,0
txn_002181,6.98,8,15.2,2,0,0,0,grocery,0
txn_002182,69.35,13,23.2,1,0,1,0,restaurant,0
txn_002183,8.74,13,4.4,5,0,1,1,entertainment,0
txn_002184,24.29,16,22.1,5,0,0,0,retail,0
txn_002185,75.46,14,13.0,4,0,1,1,travel,0
txn_002186,143.9,22,5.3,1,0,1,1,restaurant,0
txn_002187,15.05,20,2.6,2,0,1,0,entertainment,0
txn_002188,14.51,16,25.7,4,0,0,1,gas_station,0
txn_002189,129.26,11,4.7,4,0,1,0,travel,0
txn_002190,12.72,19,10.4,2,0,0,1,online_shopping,0
txn_002191,39.83,15,1.4,3,0,0,1,online_shopping,0
txn_002192,89.76,3,352.3,14,1,1,0,gas_station,1
txn_002193,26.69,7,21.5,3,0,1,0,restaurant,0
txn_002194,13.4,11,19.5,2,0,0,1,retail,0
txn_002195,2.74,21,13.8,4,0,1,1,restaurant,0
txn_002196,21.73,15,16.9,2,0,1,1,retail,0
txn_002197,71.77,15,19.3,1,0,0,1,retail,0
