order_id,customer_id,restaurant_id,order_value,distance_km,estimated_delivery_min,hour_of_day,day_of_week,is_weekend,rain,surge_pricing_multiplier,promo_applied,prep_delay_min,was_cancelled
ord_002710,cust_02660,rest_0628,203,0.89,23,20,Tuesday,0,1,1.0,1,1,0
ord_002711,cust_03758,rest_0826,369,5.43,39,8,Tuesday,0,0,1.2,0,0,0
ord_002712,cust_00113,rest_1262,158,5.81,36,15,Wednesday,0,1,1.0,0,0,0
ord_002713,cust_03965,rest_0991,233,10.7,60,18,Friday,0,0,1.0,1,0,1
ord_002714,cust_04362,rest_0809,205,11.11,63,14,Saturday,1,0,1.8,0,0,0
ord_002715,cust_01168,rest_0746,586,2.1,29,14,Wednesday,0,0,1.5,1,0,0
ord_002716,cust_00885,rest_0043,246,1.53,17,16,Saturday,1,0,1.8,1,0,0
ord_002717,cust_03434,rest_0100,316,8.14,46,21,Thursday,0,0,1.0,1,0,0
ord_002718,cust_02890,rest_0398,241,0.58,13,17,Wednesday,0,0,1.0,0,0,1
ord_002719,cust_02921,rest_1105,397,6.66,41,11,Sunday,1,1,1.0,0,0,0
ord_002720,cust_00326,rest_0203,231,0.52,14,12,Saturday,1,0,1.0,0,2,0
ord_002721,cust_01930,rest_0169,795,1.05,17,13,Wednesday,0,0,1.5,0,3,0
ord_002722,cust_03100,rest_0357,201,6.32,30,12,Sunday,1,0,1.0,1,0,0
ord_002723,cust_00710,rest_1320,160,10.1,55,13,Wednesday,0,0,1.0,0,5,1
ord_002724,cust_02454,rest_0100,133,12.92,63,12,Wednesday,0,1,1.0,0,0,0
ord_002725,cust_02360,rest_0837,168,0.51,15,9,Saturday,1,1,1.0,0,1,0
ord_002726,cust_02254,rest_1396,349,0.72,14,12,Monday,0,1,1.5,0,0,0
ord_002727,cust_03137,rest_0067,294,6.07,32,10,Friday,0,0,1.0,0,7,0
ord_002728,cust_00524,rest_0706,438,12.01,54,22,Thursday,0,0,1.0,0,2,0
ord_002729,cust_01242,rest_0587,367,9.3,56,18,Friday,0,0,1.0,0,0,0
ord_002730,cust_04638,rest_0479,174,12.13,48,21,Saturday,1,0,1.0,0,0,1
ord_002731,cust_01972,rest_0423,136,9.99,45,11,Sunday,1,0,1.0,0,0,0
ord_002732,cust_03686,rest_0540,489,7.56,42,16,Wednesday,0,0,1.0,0,5,0
ord_002733,cust_00815,rest_0589,272,14.36,66,21,Friday,0,1,1.0,1,0,0
ord_002734,cust_00171,rest_0766,349,11.6,42,16,Friday,0,0,1.0,0,0,0
ord_002735,cust_01636,rest_0645,183,1.96,17,18,Tuesday,0,0,1.0,0,7,0
ord_002736,cust_01551,rest_0278,300,4.36,30,12,Monday,0,1,1.0,1,8,0
ord_002737,cust_02473,rest_1310,274,9.87,52,8,Tuesday,0,0,1.0,0,0,0
ord_002738,cust_04029,rest_0787,309,11.74,51,23,Wednesday,0,0,1.0,1,0,0
ord_002739,cust_04754,rest_0510,120,4.55,32,11,Saturday,1,0,2.0,1,1,0
ord_002740,cust_00945,rest_0694,175,0.74,23,4,Wednesday,0,1,1.5,1,2,0
ord_002741,cust_04522,rest_1118,789,7.46,46,17,Thursday,0,1,1.0,1,0,0
ord_002742,cust_03649,rest_1180,316,3.02,30,20,Sunday,1,1,1.0,0,4,1
ord_002743,cust_01360,rest_0984,154,6.54,32,8,Thursday,0,1,1.0,1,0,1
ord_002744,cust_03895,rest_0961,382,7.87,32,15,Saturday,1,0,1.0,1,0,0
ord_002745,cust_04257,rest_1477,755,7.15,31,20,Friday,0,0,1.0,0,6,0
ord_002746,cust_03429,rest_0400,334,10.62,44,18,Friday,0,0,1.0,0,0,0
ord_002747,cust_01037,rest_0823,1987,3.89,23,18,Thursday,0,0,1.2,0,11,0
ord_002748,cust_00067,rest_1474,623,3.95,23,20,Wednesday,0,1,1.8,1,0,1
ord_002749,cust_01886,rest_0474,336,7.03,38,18,Thursday,0,0,1.0,0,9,0
ord_002750,cust_04683,rest_1291,625,14.34,81,13,Tuesday,0,0,1.0,1,0,0
ord_002751,cust_00576,rest_1254,112,4.55,24,9,Monday,0,0,1.0,0,0,0
ord_002752,cust_03972,rest_1026,191,10.02,48,8,Wednesday,0,1,1.5,1,0,1
ord_002753,cust_01855,rest_1137,150,9.71,58,11,Saturday,1,0,1.0,0,0,1
ord_002754,cust_04621,rest_0990,302,0.95,15,8,Sunday,1,1,1.0,1,0,0
ord_002755,cust_03620,rest_0525,260,6.1,29,20,Tuesday,0,0,1.0,1,0,0
ord_002756,cust_04294,rest_0479,188,6.0,32,11,Friday,0,0,1.0,1,10,0
ord_002757,cust_04380,rest_1204,367,8.86,39,13,Friday,0,0,1.0,0,10,0
ord_002758,cust_02688,rest_1188,237,12.1,56,21,Sunday,1,0,1.0,1,0,0
ord_002759,cust_04989,rest_1131,183,4.93,39,18,Wednesday,0,1,1.0,1,0,0
ord_002760,cust_03836,rest_1447,96,14.13,57,13,Friday,0,0,1.0,0,0,0
ord_002761,cust_01368,rest_1446,285,9.82,52,16,Thursday,0,0,1.0,0,0,0
ord_002762,cust_02339,rest_0261,185,13.37,46,19,Saturday,1,0,1.0,0,6,0
ord_002763,cust_04271,rest_1136,196,10.14,50,13,Monday,0,1,1.0,1,0,0
ord_002764,cust_03609,rest_1350,213,8.26,47,13,Saturday,1,0,1.0,1,2,0
ord_002765,cust_00377,rest_0207,126,1.71,20,18,Tuesday,0,0,1.0,0,4,0
ord_002766,cust_02393,rest_0617,322,3.13,34,10,Thursday,0,1,1.5,0,3,0
ord_002767,cust_01155,rest_0447,321,13.86,61,21,Monday,0,0,1.5,0,5,0
ord_002768,cust_04343,rest_1415,198,4.65,40,16,Sunday,1,0,1.0,0,0,0
ord_002769,cust_04502,rest_0837,159,7.55,51,9,Tuesday,0,0,1.0,1,5,0
ord_002770,cust_03144,rest_0070,263,14.63,68,13,Saturday,1,0,1.0,0,3,0
ord_002771,cust_04544,rest_0937,104,1.44,22,12,Friday,0,0,1.0,0,0,0
ord_002772,cust_02100,rest_0783,319,1.47,21,15,Monday,0,1,1.2,0,2,0
ord_002773,cust_02839,rest_0860,315,13.96,56,9,Saturday,1,1,2.0,0,0,0
ord_002774,cust_00138,rest_0851,175,4.76,38,15,Thursday,0,1,1.2,0,5,0
ord_002775,cust_02129,rest_0957,575,1.93,20,13,Wednesday,0,0,1.0,1,2,0
ord_002776,cust_01367,rest_0464,413,13.22,70,18,Sunday,1,0,1.2,0,2,0
ord_002777,cust_03298,rest_0823,173,7.06,44,20,Saturday,1,0,1.0,1,6,0
ord_002778,cust_04870,rest_0949,312,1.44,21,21,Friday,0,0,1.0,0,0,1
ord_002779,cust_02907,rest_0035,248,3.99,38,13,Sunday,1,0,1.8,0,0,0
ord_002780,cust_04045,rest_1211,293,13.66,53,19,Wednesday,0,0,1.0,1,1,0
ord_002781,cust_00534,rest_0915,256,11.58,59,19,Thursday,0,0,1.0,0,4,0
ord_002782,cust_01326,rest_0829,239,9.68,48,18,Friday,0,0,1.2,1,0,0
ord_002783,cust_02505,rest_0150,99,4.25,31,13,Thursday,0,0,1.0,0,0,0
ord_002784,cust_00672,rest_1389,223,0.7,20,12,Monday,0,0,1.0,0,2,0
ord_002785,cust_02300,rest_0747,302,3.94,34,22,Thursday,0,1,1.0,0,0,0
ord_002786,cust_01239,rest_0530,497,6.6,48,8,Saturday,1,0,1.2,0,0,0
ord_002787,cust_03960,rest_1081,171,13.71,48,17,Tuesday,0,0,1.0,1,0,0
ord_002788,cust_00217,rest_1008,260,14.18,58,11,Sunday,1,0,1.0,0,0,0
ord_002789,cust_00697,rest_0352,191,9.54,59,20,Tuesday,0,0,1.2,0,2,1
ord_002790,cust_03384,rest_1197,327,9.26,50,19,Friday,0,0,1.0,0,2,0
ord_002791,cust_03300,rest_0038,183,3.27,27,16,Saturday,1,0,1.0,1,6,0
ord_002792,cust_02025,rest_1116,242,2.54,26,21,Thursday,0,0,1.2,0,2,0
ord_002793,cust_00912,rest_1179,800,9.69,46,20,Thursday,0,0,1.8,1,0,0
ord_002794,cust_02779,rest_0668,651,1.64,31,9,Wednesday,0,0,1.5,0,0,0
ord_002795,cust_01106,rest_0614,232,9.32,55,20,Monday,0,0,1.0,1,0,0
ord_002796,cust_02951,rest_1009,166,7.59,50,14,Friday,0,0,1.0,0,0,0
ord_002797,cust_01403,rest_0415,228,6.31,42,18,Friday,0,0,1.5,0,0,0
ord_002798,cust_00032,rest_0170,311,11.42,43,12,Thursday,0,0,1.0,0,0,0
ord_002799,cust_03475,rest_1377,209,8.79,47,9,Tuesday,0,0,1.0,0,0,0
ord_002800,cust_04628,rest_1473,98,10.86,52,23,Sunday,1,0,1.5,0,5,0
ord_002801,cust_03630,rest_0358,491,3.08,28,23,Thursday,0,1,1.0,0,0,0
ord_002802,cust_01757,rest_0041,194,9.21,47,12,Monday,0,0,1.0,0,0,0
ord_002803,cust_01615,rest_0497,454,13.8,51,8,Wednesday,0,0,1.2,0,0,0
ord_002804,cust_02537,rest_0985,187,13.96,54,13,Saturday,1,0,1.0,1,0,1
ord_002805,cust_04802,rest_0012,136,1.11,16,11,Thursday,0,0,1.0,0,0,0
ord_002806,cust_04387,rest_1372,197,13.54,59,11,Friday,0,0,1.0,0,0,0
ord_002807,cust_03603,rest_0554,451,7.51,45,12,Wednesday,0,0,1.0,0,0,1
ord_002808,cust_00274,rest_0153,434,9.57,48,23,Saturday,1,0,1.0,1,7,0
ord_002809,cust_03543,rest_1018,130,12.25,59,21,Saturday,1,0,1.0,1,0,1
ord_002810,cust_01470,rest_0055,256,10.35,53,12,Friday,0,0,1.0,1,0,0
ord_002811,cust_02492,rest_0621,105,5.72,39,19,Friday,0,1,1.0,0,0,0
ord_002812,cust_03849,rest_0219,71,12.27,58,15,Thursday,0,1,1.0,1,3,0
ord_002813,cust_01013,rest_0621,127,1.15,16,6,Wednesday,0,0,1.0,0,0,0
ord_002814,cust_01566,rest_0533,240,8.61,43,22,Wednesday,0,0,1.0,0,0,0
ord_002815,cust_00511,rest_0776,577,1.19,18,12,Sunday,1,0,1.0,0,0,0
ord_002816,cust_00982,rest_0488,167,7.14,34,14,Sunday,1,0,1.8,1,0,1
ord_002817,cust_02314,rest_0196,249,10.54,51,13,Sunday,1,1,1.0,0,0,0
ord_002818,cust_00059,rest_0619,547,13.19,62,17,Wednesday,0,0,1.0,0,0,0
ord_002819,cust_04469,rest_0627,261,3.42,28,16,Sunday,1,0,1.5,0,4,0
ord_002820,cust_01755,rest_0221,284,0.99,27,13,Thursday,0,0,1.0,0,0,0
ord_002821,cust_02494,rest_1166,90,10.57,42,11,Saturday,1,0,1.0,0,0,1
ord_002822,cust_03360,rest_0944,194,14.34,59,14,Saturday,1,1,2.0,0,0,1
ord_002823,cust_02933,rest_1087,106,11.03,51,19,Sunday,1,0,1.0,0,0,0
ord_002824,cust_00758,rest_0629,295,8.35,48,12,Sunday,1,1,1.0,0,4,0
ord_002825,cust_03816,rest_1428,284,5.1,33,20,Friday,0,0,1.0,0,10,0
ord_002826,cust_04138,rest_0995,160,6.36,38,19,Saturday,1,0,1.8,1,3,1
ord_002827,cust_03206,rest_0935,248,12.89,44,21,Monday,0,0,1.0,1,0,0
ord_002828,cust_00254,rest_1350,228,11.54,56,20,Friday,0,0,1.5,0,7,0
ord_002829,cust_00269,rest_0652,168,0.66,25,10,Tuesday,0,1,1.0,0,2,0
ord_002830,cust_00611,rest_0917,276,2.04,28,8,Monday,0,1,1.0,0,0,0
ord_002831,cust_01499,rest_0663,370,3.84,25,11,Monday,0,0,1.0,0,1,0
ord_002832,cust_04193,rest_0032,450,0.8,18,20,Wednesday,0,0,1.0,1,0,0
ord_002833,cust_01169,rest_0229,184,1.19,14,21,Saturday,1,1,1.2,0,5,0
ord_002834,cust_02846,rest_0276,120,9.11,53,20,Friday,0,0,1.0,1,0,0
ord_002835,cust_03008,rest_1319,363,1.21,26,22,Tuesday,0,0,1.2,0,0,0
ord_002836,cust_02886,rest_0008,221,12.01,58,15,Saturday,1,0,1.0,1,6,0
ord_002837,cust_02943,rest_0844,155,7.95,36,13,Thursday,0,0,1.2,0,0,0
ord_002838,cust_03790,rest_1415,155,2.89,23,14,Tuesday,0,0,1.0,1,0,0
ord_002839,cust_00464,rest_0397,313,1.16,18,19,Wednesday,0,0,2.0,0,2,1
ord_002840,cust_00812,rest_1410,78,3.02,31,16,Friday,0,0,1.5,0,0,0
ord_002841,cust_02323,rest_1449,233,7.55,31,15,Thursday,0,0,1.0,1,0,0
ord_002842,cust_00622,rest_1357,224,1.93,20,17,Sunday,1,0,1.0,1,0,0
ord_002843,cust_03473,rest_0209,350,13.62,64,19,Sunday,1,0,1.0,0,1,0
ord_002844,cust_01327,rest_1079,70,5.8,32,13,Thursday,0,0,1.0,0,3,0
ord_002845,cust_04610,rest_1343,459,2.71,31,20,Wednesday,0,1,1.0,0,2,0
ord_002846,cust_04043,rest_0056,189,10.27,49,12,Saturday,1,1,1.2,0,0,0
ord_002847,cust_04308,rest_0708,119,0.84,19,13,Tuesday,0,1,1.0,0,1,0
ord_002848,cust_04575,rest_1474,750,13.27,59,0,Sunday,1,1,1.5,1,1,1
ord_002849,cust_03001,rest_0649,138,1.56,25,18,Monday,0,0,1.0,1,0,0
ord_002850,cust_04009,rest_0908,200,8.49,45,20,Saturday,1,1,1.0,0,0,0
ord_002851,cust_02906,rest_1459,191,7.98,41,11,Monday,0,0,1.0,1,0,0
ord_002852,cust_04930,rest_1181,189,3.09,27,23,Wednesday,0,0,1.0,0,1,0
ord_002853,cust_03643,rest_0197,251,8.49,46,21,Tuesday,0,0,1.0,0,2,0
ord_002854,cust_04809,rest_1412,208,7.67,32,13,Sunday,1,0,1.0,0,2,0
ord_002855,cust_01933,rest_1306,107,8.93,49,17,Saturday,1,0,1.5,1,0,0
ord_002856,cust_01718,rest_0102,327,3.18,25,20,Monday,0,0,1.2,1,0,0
ord_002857,cust_02356,rest_0419,428,3.24,30,22,Friday,0,1,1.0,0,0,0
ord_002858,cust_04557,rest_0123,108,12.8,53,20,Thursday,0,0,1.0,0,5,1
ord_002859,cust_00061,rest_0259,195,5.5,31,18,Friday,0,0,1.0,0,0,0
ord_002860,cust_02739,rest_0707,446,14.46,55,21,Friday,0,0,1.0,0,4,0
ord_002861,cust_03812,rest_0615,159,12.34,54,21,Thursday,0,1,1.0,0,5,1
ord_002862,cust_04767,rest_0160,220,7.63,51,15,Tuesday,0,0,1.0,1,0,0
ord_002863,cust_04706,rest_0703,286,7.63,36,14,Friday,0,0,1.2,1,2,0
ord_002864,cust_02115,rest_0827,482,12.3,54,23,Friday,0,0,1.2,0,2,1
ord_002865,cust_02145,rest_0101,351,13.76,64,7,Sunday,1,0,1.0,0,0,0
ord_002866,cust_03892,rest_0620,134,3.84,31,16,Thursday,0,0,1.0,0,2,0
ord_002867,cust_03643,rest_0523,347,11.33,61,17,Sunday,1,0,1.2,0,0,0
ord_002868,cust_01587,rest_0408,216,4.39,31,12,Friday,0,0,1.0,0,8,0
ord_002869,cust_03796,rest_0400,355,4.08,35,20,Monday,0,0,1.0,0,0,0
ord_002870,cust_01118,rest_1002,96,6.13,43,19,Saturday,1,0,1.0,1,0,0
ord_002871,cust_03478,rest_1053,698,5.2,37,23,Monday,0,0,1.0,0,6,0
ord_002872,cust_01068,rest_0606,163,8.63,44,22,Saturday,1,0,1.8,1,0,0
ord_002873,cust_02995,rest_0716,354,11.23,59,18,Saturday,1,0,1.5,0,2,0
ord_002874,cust_04414,rest_1317,269,7.15,35,19,Saturday,1,0,1.0,1,0,0
ord_002875,cust_02762,rest_0114,162,9.64,43,20,Sunday,1,0,1.0,0,0,0
ord_002876,cust_00592,rest_1272,161,6.36,34,18,Monday,0,0,1.2,0,4,0
ord_002877,cust_03908,rest_0538,105,1.8,27,21,Thursday,0,0,1.0,1,5,0
ord_002878,cust_03515,rest_1341,419,8.01,50,13,Sunday,1,1,1.0,1,0,1
ord_002879,cust_00174,rest_0032,338,7.76,36,14,Wednesday,0,0,1.0,0,0,0
ord_002880,cust_01516,rest_0259,227,12.04,56,21,Tuesday,0,0,1.0,0,3,0
ord_002881,cust_00792,rest_0389,198,14.15,63,12,Wednesday,0,0,1.0,0,0,1
ord_002882,cust_03050,rest_0405,176,9.87,48,13,Tuesday,0,0,1.0,1,0,0
ord_002883,cust_01755,rest_1159,347,10.84,51,18,Friday,0,0,1.0,0,0,0
ord_002884,cust_00099,rest_0080,87,6.28,32,19,Wednesday,0,0,1.0,0,0,0
ord_002885,cust_04137,rest_0436,138,0.76,15,19,Tuesday,0,0,1.0,1,4,0
ord_002886,cust_00311,rest_0949,333,11.15,50,16,Wednesday,0,0,1.0,0,0,0
ord_002887,cust_04477,rest_1432,139,6.83,39,13,Tuesday,0,0,1.0,0,6,0
ord_002888,cust_04996,rest_1452,301,2.24,31,12,Monday,0,0,1.0,1,0,0
ord_002889,cust_04703,rest_1167,233,2.48,29,20,Monday,0,0,1.0,1,0,0
ord_002890,cust_00526,rest_1348,384,1.48,25,16,Thursday,0,0,1.8,1,0,0
ord_002891,cust_02027,rest_0989,90,1.97,26,16,Sunday,1,0,1.0,0,0,1
ord_002892,cust_04881,rest_0653,434,7.49,49,15,Sunday,1,0,1.0,1,0,0
ord_002893,cust_01115,rest_0509,163,1.47,26,8,Friday,0,0,1.2,0,0,0
ord_002894,cust_04564,rest_1021,698,13.64,54,11,Sunday,1,0,1.0,0,5,0
ord_002895,cust_04495,rest_0728,272,0.93,23,18,Friday,0,1,1.0,0,0,0
ord_002896,cust_03789,rest_1047,100,14.26,66,20,Sunday,1,1,1.0,1,6,0
ord_002897,cust_04543,rest_0337,330,0.88,16,17,Saturday,1,1,1.0,0,0,0
ord_002898,cust_02848,rest_0289,171,11.26,58,19,Tuesday,0,1,1.8,0,0,1
ord_002899,cust_01626,rest_0073,157,8.48,49,12,Thursday,0,0,1.5,0,2,0
ord_002900,cust_03288,rest_0130,304,8.09,52,9,Thursday,0,0,1.8,0,0,0
ord_002901,cust_03290,rest_0348,79,9.09,46,16,Thursday,0,0,1.0,0,0,0
ord_002902,cust_04707,rest_1017,192,14.49,54,20,Wednesday,0,0,1.0,0,0,0
ord_002903,cust_00670,rest_0251,50,13.71,67,12,Wednesday,0,0,1.0,0,0,1
ord_002904,cust_02038,rest_0275,453,4.46,28,11,Tuesday,0,0,1.0,0,2,0
ord_002905,cust_04241,rest_0116,360,1.94,20,15,Monday,0,0,1.0,0,1,0
ord_002906,cust_03878,rest_0575,351,13.92,65,18,Friday,0,0,1.0,0,5,0
ord_002907,cust_04714,rest_0110,210,0.93,27,13,Friday,0,0,1.5,0,0,0
ord_002908,cust_01468,rest_0580,172,7.63,44,11,Saturday,1,0,1.0,0,0,0
ord_002909,cust_01093,rest_1153,326,11.08,54,19,Monday,0,0,1.8,0,0,0
ord_002910,cust_00018,rest_0823,188,11.81,59,23,Friday,0,0,1.0,1,0,0
ord_002911,cust_00269,rest_0956,124,3.05,24,19,Tuesday,0,1,1.0,0,1,1
ord_002912,cust_04804,rest_0546,265,5.48,27,18,Sunday,1,0,2.0,1,0,0
ord_002913,cust_03540,rest_0036,337,6.81,48,17,Tuesday,0,0,1.0,0,0,0
ord_002914,cust_02910,rest_0563,270,9.91,55,13,Wednesday,0,0,1.0,1,3,0
ord_002915,cust_01660,rest_0382,226,12.09,58,13,Sunday,1,0,1.2,0,0,0
ord_002916,cust_01242,rest_0027,181,11.34,54,8,Sunday,1,1,1.0,1,0,0
ord_002917,cust_00392,rest_0030,270,6.89,32,17,Sunday,1,0,1.0,0,6,0
ord_002918,cust_02406,rest_0722,258,2.46,25,18,Friday,0,0,1.0,0,8,0
ord_002919,cust_01654,rest_1459,165,5.77,44,14,Thursday,0,1,1.8,1,0,0
ord_002920,cust_02292,rest_0699,325,11.69,63,13,Saturday,1,0,1.5,0,0,0
ord_002921,cust_00955,rest_0634,238,6.43,36,20,Sunday,1,0,1.0,0,0,0
ord_002922,cust_03816,rest_1082,249,7.87,36,18,Saturday,1,0,2.0,0,0,1
ord_002923,cust_00521,rest_0621,165,7.89,42,20,Monday,0,0,1.0,1,0,0
ord_002924,cust_02587,rest_0134,150,10.08,51,22,Wednesday,0,0,1.0,1,3,1
ord_002925,cust_01709,rest_1500,238,1.51,21,17,Tuesday,0,0,1.0,1,0,0
ord_002926,cust_03108,rest_1463,324,5.73,32,7,Saturday,1,0,1.0,0,2,0
ord_002927,cust_00167,rest_1083,212,4.24,28,19,Friday,0,1,1.5,0,0,0
ord_002928,cust_00853,rest_1473,240,2.95,32,14,Thursday,0,0,1.0,0,2,0
ord_002929,cust_04410,rest_1273,204,0.51,18,11,Friday,0,0,1.0,0,0,0
ord_002930,cust_03766,rest_0884,471,3.01,21,20,Sunday,1,0,1.2,0,0,0
ord_002931,cust_03253,rest_0705,140,7.71,50,21,Sunday,1,0,1.0,0,2,0
ord_002932,cust_03522,rest_1294,166,8.79,43,16,Sunday,1,1,1.0,1,1,0
ord_002933,cust_02420,rest_0498,202,9.14,49,8,Saturday,1,0,1.2,0,0,1
ord_002934,cust_00542,rest_1464,388,5.53,36,11,Friday,0,0,1.5,0,5,0
ord_002935,cust_02593,rest_1093,478,1.45,28,12,Sunday,1,0,1.0,0,0,0
ord_002936,cust_00279,rest_1307,215,8.68,42,22,Saturday,1,0,1.0,1,0,0
ord_002937,cust_01992,rest_1238,237,14.34,55,14,Thursday,0,0,1.0,1,0,0
ord_002938,cust_02695,rest_0235,215,0.82,18,15,Saturday,1,1,1.0,0,0,0
ord_002939,cust_00269,rest_1435,207,3.21,32,21,Friday,0,0,1.2,1,0,0
ord_002940,cust_04830,rest_0355,349,9.61,38,12,Friday,0,0,1.0,0,0,0
ord_002941,cust_03703,rest_0435,238,5.87,36,10,Saturday,1,1,1.8,1,0,0
ord_002942,cust_04299,rest_1062,526,2.83,24,18,Friday,0,0,1.2,0,10,0
ord_002943,cust_00977,rest_1207,176,2.81,29,20,Sunday,1,0,1.0,0,2,0
ord_002944,cust_01532,rest_1287,97,12.5,54,19,Saturday,1,0,1.0,1,0,1
ord_002945,cust_03256,rest_0635,126,1.06,21,21,Monday,0,0,1.0,1,3,0
ord_002946,cust_01635,rest_0565,127,7.6,44,13,Wednesday,0,0,1.0,1,1,1
ord_002947,cust_04147,rest_1057,886,5.77,34,10,Thursday,0,0,1.0,0,7,0
ord_002948,cust_04341,rest_0163,370,7.83,33,12,Sunday,1,0,1.0,1,0,0
ord_002949,cust_04413,rest_0968,460,5.38,42,21,Friday,0,0,1.0,0,0,0
ord_002950,cust_04152,rest_0512,312,0.51,13,15,Wednesday,0,0,1.5,0,1,0
ord_002951,cust_00369,rest_0348,314,3.43,31,15,Wednesday,0,0,1.0,1,0,0
ord_002952,cust_00694,rest_0345,393,5.91,35,12,Wednesday,0,1,1.0,1,3,0
ord_002953,cust_02953,rest_1072,333,1.3,20,7,Thursday,0,0,1.0,1,3,0
ord_002954,cust_02736,rest_0777,86,1.66,26,8,Monday,0,0,1.0,1,1,0
ord_002955,cust_03510,rest_1495,186,1.84,30,19,Wednesday,0,1,1.0,1,6,0
ord_002956,cust_04189,rest_0181,427,6.24,44,11,Friday,0,0,1.2,0,0,0
ord_002957,cust_02855,rest_1123,236,14.64,68,16,Sunday,1,0,1.8,0,0,1
ord_002958,cust_04995,rest_1500,274,13.7,63,21,Thursday,0,0,1.0,1,0,0
ord_002959,cust_03734,rest_0568,178,9.82,60,21,Saturday,1,0,1.0,0,0,1
ord_002960,cust_03443,rest_0863,253,11.09,54,7,Wednesday,0,0,1.0,0,0,0
ord_002961,cust_00060,rest_1310,706,2.08,23,11,Wednesday,0,1,1.0,0,0,0
ord_002962,cust_04295,rest_0445,327,4.09,34,17,Tuesday,0,0,1.0,0,0,0
ord_002963,cust_02715,rest_0924,683,1.01,17,19,Saturday,1,0,1.0,0,0,0
ord_002964,cust_02851,rest_0322,111,13.5,68,11,Thursday,0,0,1.0,0,0,1
ord_002965,cust_02895,rest_0198,365,14.75,64,20,Thursday,0,1,1.0,0,4,0
ord_002966,cust_03341,rest_0968,321,8.41,37,11,Monday,0,0,1.0,0,4,0
ord_002967,cust_02228,rest_0931,369,10.56,50,12,Thursday,0,0,1.0,0,0,0
ord_002968,cust_01155,rest_1206,304,8.14,38,10,Wednesday,0,1,1.0,0,0,1
ord_002969,cust_02717,rest_0986,198,5.15,29,20,Friday,0,0,1.0,0,4,0
ord_002970,cust_04782,rest_0502,159,7.65,41,14,Saturday,1,0,1.2,1,0,0
ord_002971,cust_02581,rest_1086,229,8.42,40,6,Thursday,0,0,1.0,0,3,0
ord_002972,cust_00242,rest_1224,426,9.65,44,22,Friday,0,0,1.0,1,7,1
ord_002973,cust_01180,rest_1134,342,9.24,48,20,Thursday,0,0,1.0,0,1,0
ord_002974,cust_01805,rest_0954,261,14.44,71,18,Thursday,0,0,1.0,1,1,0
ord_002975,cust_04254,rest_0465,323,12.39,57,19,Wednesday,0,0,1.0,0,5,0
ord_002976,cust_03271,rest_0758,485,13.42,77,12,Friday,0,1,1.0,1,7,0
ord_002977,cust_00295,rest_0646,203,13.77,55,14,Monday,0,0,1.5,0,0,0
ord_002978,cust_01355,rest_1247,311,7.34,37,12,Friday,0,1,1.0,0,0,1
ord_002979,cust_02401,rest_0064,199,3.01,32,20,Sunday,1,0,1.0,0,0,0
ord_002980,cust_02352,rest_0082,207,4.5,27,18,Tuesday,0,0,1.0,1,0,0
ord_002981,cust_04443,rest_0625,109,11.36,65,21,Sunday,1,0,1.0,0,0,0
ord_002982,cust_01011,rest_1494,622,13.96,77,11,Sunday,1,0,1.0,1,0,0
ord_002983,cust_04528,rest_1483,133,7.42,43,13,Saturday,1,0,1.0,0,1,0
ord_002984,cust_00994,rest_0983,272,7.33,43,18,Sunday,1,1,1.2,1,0,0
ord_002985,cust_00548,rest_0131,498,10.11,48,10,Thursday,0,0,1.0,1,0,0
ord_002986,cust_03894,rest_0390,342,10.66,45,6,Wednesday,0,0,1.0,0,0,0
ord_002987,cust_00259,rest_0154,286,6.0,46,12,Sunday,1,0,1.0,0,0,0
ord_002988,cust_01377,rest_0818,423,1.79,18,23,Tuesday,0,0,1.0,0,0,0
ord_002989,cust_01450,rest_0561,206,14.76,71,10,Wednesday,0,0,1.0,0,0,0
ord_002990,cust_04525,rest_0770,141,1.68,23,20,Sunday,1,0,1.0,1,0,0
ord_002991,cust_02428,rest_0021,272,7.56,37,11,Saturday,1,0,1.0,0,5,0
ord_002992,cust_02259,rest_0807,138,5.41,33,18,Wednesday,0,0,1.0,0,2,0
ord_002993,cust_03855,rest_0572,164,8.63,42,17,Thursday,0,0,1.0,0,0,0
ord_002994,cust_00609,rest_0763,151,2.72,31,16,Friday,0,0,1.0,0,0,0
ord_002995,cust_04190,rest_0452,126,11.64,48,22,Saturday,1,0,1.0,0,0,1
ord_002996,cust_04460,rest_0105,161,3.32,36,6,Saturday,1,0,1.0,0,0,0
ord_002997,cust_01843,rest_0162,335,13.37,55,12,Saturday,1,0,1.0,1,0,1
ord_002998,cust_02122,rest_0420,250,14.38,55,22,Friday,0,0,1.0,1,0,0
ord_002999,cust_00437,rest_1032,383,13.76,55,16,Sunday,1,1,1.5,0,1,1
ord_003000,cust_04113,rest_0126,426,12.36,50,16,Thursday,0,1,1.0,0,0,0
ord_003001,cust_00107,rest_1259,306,8.04,42,19,Saturday,1,1,1.0,0,4,1
ord_003002,cust_03875,rest_0238,283,8.63,53,20,Saturday,1,0,1.0,1,0,0
ord_003003,cust_04045,rest_1379,190,11.63,61,20,Tuesday,0,0,1.0,0,4,0
ord_003004,cust_02488,rest_0600,464,11.78,54,9,Friday,0,0,1.8,1,0,0
ord_003005,cust_03074,rest_0380,171,14.17,66,21,Friday,0,0,1.0,0,0,0
