restaurant_id,name,cuisine,zone,avg_rating,num_reviews,avg_order_value,avg_delivery_time_min,prep_time_min,distance_km,is_promoted,monthly_orders,active_hours
rest_1367,Vidyarthi Palace 1366,Healthy_Bowls,Hebbal,4.13,2524,550,25,27,1.9,0,5448,9
rest_1368,Shivaji Factory 1367,Continental,Koramangala,3.94,448,242,45,17,11.73,0,1450,12
rest_1369,Urban Grill 1368,North_Indian,Domlur,4.02,1484,285,32,23,4.41,0,4266,17
rest_1370,Meghana Delight 1369,Healthy_Bowls,Hebbal,3.02,134,91,36,12,9.68,1,294,18
rest_1371,Blue_Tokai Express 1370,Fast_Food,Banashankari,4.02,1249,574,39,20,6.29,0,2757,16
rest_1372,Rameshwaram Eatery 1371,Japanese,Silk_Board,4.36,447,1105,25,34,1.42,0,1512,13
rest_1373,Biryani Diner 1372,Fast_Food,Koramangala,3.79,1367,414,31,19,9.13,0,5245,11
rest_1374,Paradise Delight 1373,Japanese,Hebbal,2.82,193,188,35,19,10.71,0,718,20
rest_1375,Desi Dhaba 1374,Desserts,BTM_Layout,4.47,457,593,42,25,6.29,0,1403,10
rest_1376,Chai Bowl 1375,Mexican,JP_Nagar,3.32,653,582,25,16,1.11,0,2534,16
rest_1377,Oven Hut 1376,Chinese,Jayanagar,4.3,3842,721,50,16,5.81,0,9469,14
rest_1378,Paradise Grill 1377,Pizza,BTM_Layout,3.02,51,232,24,11,8.47,0,135,15
rest_1379,Vidyarthi Point 1378,South_Indian,Hebbal,4.15,1246,583,44,25,6.33,0,2814,8
rest_1380,Vidyarthi House 1379,North_Indian,HSR_Layout,4.18,1046,697,35,35,9.55,0,4117,8
rest_1381,Momo Junction 1380,Japanese,Silk_Board,3.88,73,243,20,10,1.08,0,207,13
rest_1382,Rameshwaram Junction 1381,Biryani,Electronic_City,3.97,919,591,32,17,10.49,0,2408,10
rest_1383,Empire Bites 1382,Fast_Food,Bommanahalli,2.59,457,267,16,20,5.86,1,1728,20
rest_1384,Royal Kitchen 1383,South_Indian,KR_Puram,3.01,33,217,40,16,2.45,0,71,14
rest_1385,Wok Cafe 1384,Italian,Marathahalli,4.05,1251,434,34,20,9.17,0,2097,9
rest_1386,Flame Hub 1385,Cafe,Banashankari,3.3,915,576,33,19,7.37,0,1743,12
rest_1387,Chai Republic 1386,South_Indian,Malleshwaram,3.61,303,231,30,18,7.12,0,1156,12
rest_1388,Urban Stop 1387,Chinese,Silk_Board,3.32,483,246,39,14,0.73,0,1410,20
rest_1389,Flame Grill 1388,Mexican,Rajajinagar,4.48,1344,446,27,16,9.46,0,2793,16
rest_1390,Flame Grill 1389,Chinese,Yeshwanthpur,4.15,703,472,23,20,11.51,0,1152,10
rest_1391,Empire Factory 1390,Healthy_Bowls,Yeshwanthpur,3.21,76,240,36,19,8.19,0,237,14
rest_1392,Bombay Stop 1391,Mexican,Basavanagudi,2.88,68,239,29,14,9.55,0,142,8
rest_1393,Tandoor Plate 1392,Healthy_Bowls,MG_Road,3.86,181,295,21,19,5.67,0,427,15
rest_1394,Shivaji Eatery 1393,Healthy_Bowls,MG_Road,3.94,1431,440,37,23,4.2,0,3504,8
rest_1395,Veena Studio 1394,Thai,Koramangala,2.59,176,285,33,17,2.16,0,321,13
rest_1396,Oven Delight 1395,Desserts,MG_Road,4.3,76,298,41,14,9.52,0,114,15
rest_1397,Bowl House 1396,Continental,Sarjapur,4.64,2025,1053,50,18,6.56,0,4462,11
rest_1398,Brahmin Kitchen 1397,Italian,Bommanahalli,3.25,1415,419,37,18,3.16,0,5135,17
rest_1399,Biryani Hut 1398,Japanese,Hebbal,4.11,419,311,42,15,7.38,0,1666,8
rest_1400,Chai Cafe 1399,Thai,Silk_Board,4.12,797,628,46,17,1.44,0,1895,10
rest_1401,Tandoor Point 1400,South_Indian,Bommanahalli,3.43,260,107,31,14,4.47,0,814,14
rest_1402,Meghana Bites 1401,Chinese,Banashankari,3.65,1050,312,37,20,4.03,1,2354,9
rest_1403,Blue_Tokai Plate 1402,Chinese,Electronic_City,2.81,333,236,20,11,5.77,0,770,15
rest_1404,Biryani Palace 1403,Cafe,Bellandur,3.33,1118,498,26,15,5.99,0,3272,9
rest_1405,Truffles Cafe 1404,Cafe,Bellandur,4.3,1290,395,25,22,4.63,1,2078,18
rest_1406,Paradise House 1405,Thai,Banashankari,3.86,704,228,24,12,3.82,0,1623,16
rest_1407,Flame Kitchen 1406,Healthy_Bowls,Banashankari,3.41,276,151,18,13,9.7,0,509,18
rest_1408,Fresh Dhaba 1407,Fast_Food,Hebbal,4.81,1455,1165,28,27,1.68,0,5388,20
rest_1409,Desi Bites 1408,Fast_Food,MG_Road,2.77,77,248,18,20,7.83,0,122,20
rest_1410,Fresh Grill 1409,South_Indian,Bellandur,3.24,1228,537,36,15,5.83,0,4793,9
rest_1411,Veena Express 1410,Cafe,Yeshwanthpur,2.55,188,107,21,18,9.9,0,667,18
rest_1412,Paradise Lab 1411,Japanese,Domlur,3.2,253,146,16,13,8.84,0,672,8
rest_1413,Fresh Kitchen 1412,Biryani,Malleshwaram,3.06,438,245,32,10,8.54,0,988,12
rest_1414,Rameshwaram Bowl 1413,North_Indian,Domlur,4.04,288,542,20,19,9.61,0,662,16
rest_1415,Brahmin Factory 1414,North_Indian,BTM_Layout,3.27,725,575,26,24,1.92,1,2236,14
rest_1416,Vidyarthi Junction 1415,Japanese,Domlur,3.54,492,293,41,13,2.26,0,1588,12
rest_1417,Veena Grill 1416,Pizza,Old_Airport_Road,2.67,134,121,19,10,1.64,0,275,10
rest_1418,Brahmin Express 1417,Italian,Old_Airport_Road,4.25,1240,381,39,24,6.73,0,4130,8
rest_1419,Fresh Eatery 1418,Cafe,KR_Puram,2.75,202,112,23,12,4.13,1,313,18
rest_1420,Bombay Junction 1419,Italian,Yeshwanthpur,4.16,941,317,23,18,0.55,0,1581,13
rest_1421,Blue_Tokai Eatery 1420,Desserts,MG_Road,3.15,259,208,29,17,3.87,0,951,13
rest_1422,Bowl Bites 1421,Continental,Jayanagar,3.47,434,88,28,9,3.61,0,1011,19
rest_1423,Royal Bowl 1422,Desserts,Old_Airport_Road,3.74,56,454,42,19,0.53,0,108,10
rest_1424,Tandoor Lab 1423,Italian,Yeshwanthpur,3.55,1382,310,39,20,1.42,1,5369,10
rest_1425,Desi Republic 1424,Pizza,Koramangala,3.43,68,124,30,15,7.67,0,190,12
rest_1426,Fresh Junction 1425,Thai,KR_Puram,3.72,533,542,36,10,11.73,0,1867,8
rest_1427,Masala Point 1426,Fast_Food,Marathahalli,4.29,410,569,42,23,4.02,1,636,12
rest_1428,Veena Eatery 1427,Healthy_Bowls,Yelahanka,2.66,360,211,27,14,1.56,0,900,20
rest_1429,Wok Lab 1428,Street_Food,Old_Airport_Road,3.84,1112,343,28,14,4.5,0,3773,17
rest_1430,Flame Junction 1429,Desserts,Koramangala,4.32,652,414,34,14,11.16,0,2346,20
rest_1431,Momo Dhaba 1430,Continental,Basavanagudi,3.36,421,434,38,10,0.61,0,746,10
rest_1432,Delhi Garden 1431,Fast_Food,Hebbal,2.81,46,284,35,19,3.86,0,104,20
rest_1433,Golden House 1432,Continental,Sarjapur,4.01,2878,1185,48,34,8.04,1,8160,14
rest_1434,Bombay Express 1433,North_Indian,JP_Nagar,4.03,480,507,26,13,4.06,0,875,9
rest_1435,Chai Plate 1434,Mexican,Indiranagar,3.53,52,169,29,10,9.3,0,105,17
rest_1436,Desi Point 1435,Mexican,MG_Road,3.42,153,103,26,18,10.99,0,287,9
rest_1437,Bowl Palace 1436,Fast_Food,Koramangala,3.89,190,100,18,10,3.49,0,528,18
rest_1438,Wok Diner 1437,Continental,Malleshwaram,4.21,995,436,35,18,3.43,0,3622,16
rest_1439,Third_Wave Lab 1438,North_Indian,Sarjapur,3.99,1059,314,31,12,8.08,0,3240,19
rest_1440,Spice Cafe 1439,Cafe,Rajajinagar,3.85,10,156,35,8,10.64,0,38,9
rest_1441,Bombay Dhaba 1440,Fast_Food,Domlur,4.08,2620,668,39,15,8.26,1,9565,15
rest_1442,Veena Cafe 1441,Healthy_Bowls,Hebbal,3.45,1169,545,24,17,3.62,0,3405,15
rest_1443,Nandhini Garden 1442,Chinese,Marathahalli,4.24,1177,397,44,17,9.21,0,1875,18
rest_1444,Wok Cafe 1443,Mexican,Domlur,3.47,228,95,26,9,3.44,0,640,16
rest_1445,Flame Junction 1444,Fast_Food,Marathahalli,4.02,1412,204,37,21,11.99,0,2398,12
rest_1446,Urban Hub 1445,Mexican,Rajajinagar,2.69,262,233,28,8,9.18,1,451,14
rest_1447,Desi Hut 1446,Mexican,Banashankari,4.28,461,540,41,20,4.02,1,1759,20
rest_1448,Blue_Tokai Cafe 1447,Cafe,Koramangala,3.96,170,205,20,22,10.35,0,555,14
rest_1449,Madras House 1448,Fast_Food,Old_Airport_Road,4.26,366,576,20,16,11.05,0,1330,14
rest_1450,Bowl Dhaba 1449,Pizza,Bellandur,4.43,716,1044,43,15,8.66,1,1473,12
rest_1451,Vidyarthi Garden 1450,Cafe,Electronic_City,2.76,329,292,34,12,7.8,0,1062,14
rest_1452,Oven Corner 1451,Biryani,HSR_Layout,3.96,68,291,20,10,3.07,1,124,14
rest_1453,Royal Delight 1452,Desserts,Hebbal,3.95,126,106,23,16,9.33,0,469,10
rest_1454,Green Palace 1453,Thai,Koramangala,2.66,296,91,33,10,10.69,0,527,8
rest_1455,Royal Dhaba 1454,Biryani,MG_Road,4.21,1073,313,31,13,9.22,0,4224,9
rest_1456,Grill Palace 1455,Healthy_Bowls,Old_Airport_Road,4.42,1288,560,36,20,9.4,0,2963,20
rest_1457,Urban Express 1456,Fast_Food,Bellandur,4.45,174,299,34,13,1.78,0,656,17
rest_1458,Biryani Junction 1457,Cafe,Sarjapur,2.79,17,82,38,11,0.75,0,52,9
rest_1459,Royal Dhaba 1458,South_Indian,Silk_Board,3.41,192,143,18,12,1.77,0,492,9
rest_1460,Golden Bites 1459,Healthy_Bowls,KR_Puram,3.54,315,248,25,20,8.46,0,1053,10
rest_1461,Paradise Bowl 1460,Italian,Marathahalli,3.29,26,179,17,15,6.1,0,57,20
rest_1462,Spice Kitchen 1461,Italian,Domlur,3.01,324,139,19,17,4.32,1,567,18
rest_1463,Paradise Factory 1462,Street_Food,Marathahalli,4.77,3716,1100,45,21,3.92,0,12250,17
rest_1464,Wok Studio 1463,Thai,Bommanahalli,4.22,285,216,34,20,7.56,0,1004,9
rest_1465,Spice Palace 1464,Street_Food,BTM_Layout,3.24,1113,547,30,11,10.53,0,2449,15
rest_1466,Golden Studio 1465,Continental,Indiranagar,4.28,766,541,35,14,6.29,0,2350,16
rest_1467,Desi Bowl 1466,Healthy_Bowls,Yelahanka,3.55,654,205,21,12,9.37,0,2474,16
rest_1468,Bombay House 1467,Italian,Electronic_City,3.51,1274,415,33,19,5.4,0,3600,15
rest_1469,Royal Delight 1468,Japanese,Domlur,4.48,374,241,26,10,0.67,0,865,8
rest_1470,Brahmin Hut 1469,Mexican,Rajajinagar,3.99,55,329,43,19,1.91,0,93,18
rest_1471,Brahmin Lab 1470,South_Indian,Electronic_City,3.39,475,223,25,18,8.58,0,988,13
rest_1472,Grill Corner 1471,Mexican,Bommanahalli,3.08,34,153,16,19,6.79,0,63,13
rest_1473,Urban Express 1472,Mexican,Marathahalli,3.23,107,316,27,12,0.92,1,247,8
rest_1474,Masala Hut 1473,Biryani,Jayanagar,3.82,15,91,32,17,0.62,0,44,13
rest_1475,Vidyarthi Diner 1474,Fast_Food,Yeshwanthpur,3.97,130,113,28,8,5.98,0,492,8
rest_1476,Tandoor Plate 1475,Desserts,Rajajinagar,3.7,804,438,35,23,10.81,0,2708,20
rest_1477,Fresh Hut 1476,Mexican,Hebbal,4.28,1476,409,23,19,10.23,0,3842,17
rest_1478,Blue_Tokai Diner 1477,Japanese,Domlur,4.23,3017,624,33,28,11.07,0,8903,9
rest_1479,Masala Hub 1478,Pizza,HSR_Layout,3.87,1472,254,21,14,11.35,0,2683,17
rest_1480,Wok Point 1479,Japanese,Old_Airport_Road,3.2,345,132,31,8,2.31,0,560,13
rest_1481,Desi Kitchen 1480,Street_Food,Bellandur,3.03,16,109,40,8,11.22,0,47,8
rest_1482,Paradise Hub 1481,South_Indian,Yeshwanthpur,3.65,244,227,32,18,6.16,0,460,20
rest_1483,Oven Bowl 1482,Biryani,Yelahanka,3.14,203,214,35,17,2.3,1,344,20
rest_1484,Delhi Bites 1483,Chinese,BTM_Layout,4.46,851,453,35,15,5.33,0,2482,10
rest_1485,Vidyarthi House 1484,Street_Food,Yelahanka,3.91,1331,486,36,15,10.21,1,3946,13
rest_1486,Paradise Bowl 1485,Thai,Domlur,2.83,177,205,32,18,4.96,0,535,20
rest_1487,Vidyarthi Plate 1486,South_Indian,Electronic_City,3.23,110,274,15,13,5.04,0,360,19
rest_1488,Bowl Factory 1487,Fast_Food,Yeshwanthpur,3.72,148,204,16,12,4.37,0,266,9
rest_1489,Urban Diner 1488,Pizza,Domlur,4.63,342,1048,40,26,6.21,0,732,11
rest_1490,Nandhini Point 1489,Italian,Old_Airport_Road,3.51,431,90,34,13,1.09,0,779,8
rest_1491,Fresh Studio 1490,Italian,Yeshwanthpur,2.61,365,156,17,19,8.02,0,577,17
rest_1492,Veena Factory 1491,Thai,HSR_Layout,3.26,677,244,34,25,0.78,0,1684,15
rest_1493,Momo Eatery 1492,Pizza,Domlur,2.56,65,121,15,15,10.57,0,216,17
rest_1494,Bombay Eatery 1493,Street_Food,Jayanagar,4.01,584,226,44,22,8.92,0,1370,8
rest_1495,Royal Palace 1494,South_Indian,Yelahanka,4.47,1438,407,43,10,1.48,0,5682,15
rest_1496,Paradise Garden 1495,Biryani,Malleshwaram,4.45,1121,354,42,15,6.8,0,3150,10
rest_1497,Chai Grill 1496,Pizza,JP_Nagar,3.68,822,440,23,23,1.4,0,3056,13
rest_1498,Veena Junction 1497,Pizza,Hebbal,3.53,112,179,16,8,1.25,0,278,13
rest_1499,Oven Junction 1498,Desserts,Indiranagar,4.37,1083,1187,49,27,7.85,0,2575,14
rest_1500,Desi Hub 1499,Thai,Whitefield,3.56,398,199,27,8,2.58,0,1440,14
