user_id,avg_watch_hours,genre_diversity_score,subscription_type,days_active,completion_rate,device_primary
user_02577,6.12,0.67,premium,27,0.63,smart_tv
user_02578,2.46,0.43,premium,10,0.53,tablet
user_02579,2.97,0.42,standard,9,0.72,smart_tv
user_02580,5.71,0.66,premium,25,0.83,desktop
user_02581,2.45,0.61,premium,12,0.66,tablet
user_02582,3.08,0.52,standard,10,0.63,tablet
user_02583,6.13,0.95,premium,26,0.78,smart_tv
user_02584,2.35,0.5,ad_supported,22,0.33,mobile
user_02585,6.33,0.36,premium,26,0.92,smart_tv
user_02586,1.6,0.24,basic,9,0.25,tablet
user_02587,3.65,0.94,premium,23,0.67,desktop
user_02588,9.13,0.64,premium,28,0.93,desktop
user_02589,2.36,0.48,basic,19,0.58,mobile
user_02590,2.7,0.61,premium,12,0.72,smart_tv
user_02591,4.57,0.7,premium,27,0.81,desktop
user_02592,3.43,0.42,standard,20,0.43,mobile
user_02593,3.74,0.41,standard,13,0.65,tablet
user_02594,3.2,0.45,premium,9,0.67,tablet
user_02595,2.31,0.41,standard,9,0.67,tablet
user_02596,4.5,0.87,premium,28,0.85,desktop
user_02597,3.59,0.69,premium,29,0.9,smart_tv
user_02598,2.02,0.43,standard,17,0.36,mobile
user_02599,4.8,0.64,standard,13,0.76,smart_tv
user_02600,0.8,0.13,ad_supported,15,0.2,mobile
user_02601,1.05,0.19,basic,6,0.28,mobile
user_02602,4.67,0.58,premium,13,0.6,tablet
user_02603,3.27,0.48,standard,15,0.31,mobile
user_02604,3.25,0.46,basic,22,0.48,mobile
user_02605,1.18,0.14,basic,6,0.46,mobile
user_02606,2.81,0.61,premium,9,0.62,tablet
user_02607,6.35,0.44,premium,28,0.93,desktop
user_02608,0.7,0.15,ad_supported,7,0.47,mobile
user_02609,2.44,0.68,standard,11,0.6,smart_tv
user_02610,0.97,0.24,basic,10,0.28,tablet
user_02611,5.69,0.66,premium,23,0.75,smart_tv
user_02612,0.96,0.27,ad_supported,7,0.45,mobile
user_02613,1.04,0.4,ad_supported,21,0.42,mobile
user_02614,3.12,0.28,standard,15,0.32,mobile
user_02615,1.02,0.44,basic,20,0.51,mobile
user_02616,2.25,0.48,basic,15,0.31,mobile
user_02617,6.96,0.51,premium,29,0.89,smart_tv
user_02618,2.96,0.31,basic,17,0.51,mobile
user_02619,5.27,0.96,premium,26,0.71,desktop
user_02620,6.37,0.8,premium,29,0.63,smart_tv
user_02621,1.67,0.2,ad_supported,14,0.2,mobile
user_02622,9.52,0.42,standard,30,0.78,desktop
user_02623,5.64,0.63,premium,22,0.85,smart_tv
user_02624,3.34,0.73,standard,8,0.61,tablet
user_02625,5.63,0.61,premium,23,0.74,smart_tv
user_02626,2.79,0.76,standard,9,0.66,smart_tv
user_02627,4.97,0.81,premium,25,0.66,desktop
user_02628,3.3,0.67,standard,11,0.77,tablet
user_02629,3.15,0.3,basic,23,0.38,mobile
user_02630,1.51,0.37,ad_supported,17,0.5,mobile
user_02631,8.38,0.55,premium,24,0.85,desktop
user_02632,5.64,0.33,premium,28,0.82,desktop
user_02633,1.93,0.21,standard,25,0.34,mobile
user_02634,7.41,0.48,premium,25,0.78,smart_tv
user_02635,5.03,0.69,premium,20,0.8,smart_tv
user_02636,8.32,0.3,premium,29,0.74,desktop
user_02637,4.05,0.83,premium,24,0.6,smart_tv
user_02638,1.85,0.19,ad_supported,10,0.21,mobile
user_02639,1.12,0.25,basic,15,0.37,tablet
user_02640,5.28,0.48,standard,23,0.73,smart_tv
user_02641,1.54,0.16,basic,5,0.4,mobile
user_02642,6.97,0.39,premium,26,0.9,smart_tv
user_02643,0.93,0.25,basic,5,0.36,tablet
user_02644,6.48,0.94,premium,29,0.69,smart_tv
user_02645,5.31,0.85,premium,24,0.83,desktop
user_02646,2.22,0.73,premium,14,0.79,smart_tv
user_02647,1.46,0.37,standard,22,0.34,mobile
user_02648,1.33,0.15,ad_supported,9,0.31,tablet
user_02649,1.58,0.46,ad_supported,19,0.41,mobile
user_02650,1.82,0.24,basic,12,0.29,mobile
user_02651,2.47,0.79,premium,9,0.58,smart_tv
user_02652,4.46,0.78,standard,13,0.5,smart_tv
user_02653,3.02,0.44,basic,20,0.52,mobile
user_02654,2.22,0.59,premium,14,0.55,tablet
user_02655,5.61,0.46,standard,28,0.75,smart_tv
user_02656,9.82,0.57,premium,22,0.85,smart_tv
user_02657,4.34,0.74,premium,10,0.8,tablet
user_02658,1.75,0.39,ad_supported,22,0.45,mobile
user_02659,1.46,0.22,standard,17,0.53,mobile
user_02660,2.53,0.22,standard,22,0.44,mobile
user_02661,0.63,0.22,basic,9,0.44,mobile
user_02662,6.42,0.85,premium,30,0.73,desktop
user_02663,3.25,0.22,standard,23,0.37,mobile
user_02664,1.66,0.27,standard,24,0.35,mobile
user_02665,8.26,0.32,premium,27,0.8,smart_tv
user_02666,2.46,0.2,basic,21,0.5,mobile
user_02667,1.12,0.22,ad_supported,25,0.49,mobile
user_02668,7.28,0.55,standard,25,0.77,desktop
user_02669,8.82,0.39,standard,23,0.94,desktop
user_02670,3.12,0.99,premium,23,0.76,desktop
user_02671,4.69,0.67,standard,25,0.78,smart_tv
user_02672,3.02,0.24,standard,21,0.55,mobile
user_02673,9.42,0.58,standard,29,0.91,smart_tv
user_02674,1.45,0.35,ad_supported,22,0.41,mobile
user_02675,2.95,0.38,basic,20,0.33,mobile
user_02676,1.82,0.38,basic,12,0.21,tablet
user_02677,2.44,0.36,standard,25,0.56,mobile
user_02678,4.22,0.5,premium,24,0.85,smart_tv
user_02679,2.24,0.62,standard,13,0.59,smart_tv
user_02680,0.82,0.19,basic,12,0.45,tablet
user_02681,2.89,0.7,premium,12,0.62,smart_tv
user_02682,0.87,0.31,basic,8,0.41,mobile
user_02683,3.17,0.6,premium,8,0.74,tablet
user_02684,4.34,0.54,standard,10,0.55,tablet
user_02685,4.07,0.7,premium,20,0.89,desktop
user_02686,5.58,0.62,premium,22,0.93,smart_tv
user_02687,4.26,0.56,premium,12,0.65,smart_tv
user_02688,3.09,0.27,basic,20,0.58,mobile
user_02689,6.05,0.77,premium,23,0.74,smart_tv
user_02690,7.47,0.56,premium,27,0.73,smart_tv
user_02691,2.67,0.74,standard,8,0.66,tablet
user_02692,1.48,0.45,basic,18,0.58,mobile
user_02693,1.06,0.47,standard,19,0.38,mobile
user_02694,3.07,0.46,ad_supported,17,0.44,mobile
user_02695,1.73,0.37,standard,23,0.45,mobile
user_02696,3.83,0.52,standard,13,0.61,smart_tv
user_02697,5.35,0.6,premium,24,0.7,desktop
user_02698,6.3,0.78,premium,22,0.69,smart_tv
user_02699,6.92,0.44,standard,22,0.79,desktop
user_02700,8.26,0.46,standard,22,0.93,desktop
user_02701,6.17,0.63,premium,24,0.73,smart_tv
user_02702,1.46,0.24,basic,6,0.41,tablet
user_02703,9.04,0.5,standard,22,0.79,desktop
user_02704,7.28,0.69,standard,22,0.9,smart_tv
user_02705,4.92,0.76,premium,30,0.67,desktop
user_02706,2.44,0.44,premium,10,0.52,tablet
user_02707,7.13,0.64,premium,27,0.73,smart_tv
user_02708,5.32,0.72,premium,28,0.77,desktop
user_02709,2.5,0.72,premium,8,0.54,tablet
user_02710,1.8,0.34,basic,8,0.24,tablet
user_02711,8.07,0.66,standard,23,0.88,smart_tv
user_02712,1.49,0.4,basic,22,0.58,mobile
user_02713,4.55,0.74,premium,28,0.66,desktop
user_02714,2.96,0.73,premium,14,0.59,smart_tv
user_02715,4.11,0.56,premium,9,0.61,tablet
user_02716,0.78,0.3,ad_supported,15,0.33,mobile
user_02717,8.31,0.49,premium,29,0.79,smart_tv
user_02718,2.3,0.43,standard,11,0.5,tablet
user_02719,2.02,0.45,basic,23,0.41,mobile
user_02720,1.43,0.33,basic,13,0.48,mobile
user_02721,8.91,0.66,standard,28,0.72,smart_tv
user_02722,4.28,0.68,premium,27,0.88,desktop
user_02723,2.32,0.65,standard,13,0.77,tablet
user_02724,1.14,0.24,ad_supported,8,0.4,mobile
user_02725,4.09,0.59,premium,13,0.6,smart_tv
user_02726,2.68,0.58,premium,9,0.56,tablet
user_02727,1.86,0.38,ad_supported,5,0.46,mobile
user_02728,6.35,0.44,standard,25,0.95,smart_tv
user_02729,2.1,0.77,standard,13,0.55,smart_tv
user_02730,2,0.42,standard,19,0.45,mobile
user_02731,3.79,0.41,premium,8,0.61,smart_tv
user_02732,1.47,0.26,basic,12,0.34,mobile
user_02733,4.01,0.68,premium,22,0.61,smart_tv
user_02734,3.86,0.44,standard,10,0.77,tablet
user_02735,1.22,0.14,basic,11,0.23,mobile
user_02736,3.67,0.49,standard,10,0.73,tablet
user_02737,3.86,0.61,premium,24,0.83,smart_tv
user_02738,8.11,0.6,standard,23,0.92,smart_tv
user_02739,6.83,0.62,premium,29,0.82,smart_tv
user_02740,7.19,0.37,standard,28,0.87,desktop
user_02741,0.93,0.14,ad_supported,6,0.36,mobile
user_02742,1.7,0.21,standard,17,0.38,mobile
user_02743,1.15,0.34,basic,6,0.4,mobile
user_02744,1.76,0.22,basic,16,0.37,mobile
user_02745,2.13,0.42,premium,13,0.52,smart_tv
user_02746,4.78,0.87,premium,29,0.86,desktop
user_02747,1.97,0.34,ad_supported,14,0.36,tablet
user_02748,4.02,0.84,premium,21,0.78,desktop
user_02749,5.02,0.89,premium,27,0.61,smart_tv
user_02750,5.89,0.59,standard,24,0.87,smart_tv
user_02751,1.81,0.35,basic,15,0.24,mobile
user_02752,2.55,0.54,standard,13,0.54,smart_tv
user_02753,9.82,0.64,standard,28,0.88,smart_tv
user_02754,2.34,0.57,standard,11,0.59,tablet
user_02755,2.17,0.32,ad_supported,24,0.51,mobile
user_02756,1.94,0.27,standard,18,0.55,mobile
user_02757,1.75,0.33,standard,16,0.34,mobile
user_02758,6.12,0.93,premium,26,0.79,desktop
user_02759,3.5,0.7,standard,12,0.72,tablet
user_02760,1.78,0.28,ad_supported,8,0.36,tablet
user_02761,0.59,0.21,ad_supported,7,0.25,mobile
user_02762,8.62,0.49,premium,25,0.95,desktop
user_02763,1.31,0.1,basic,11,0.27,mobile
user_02764,0.81,0.25,ad_supported,8,0.36,mobile
user_02765,6.95,1,premium,29,0.72,desktop
user_02766,1.63,0.29,basic,6,0.23,mobile
user_02767,1.35,0.33,basic,9,0.43,mobile
user_02768,1.4,0.33,ad_supported,14,0.36,mobile
user_02769,0.94,0.31,basic,9,0.33,tablet
user_02770,0.83,0.13,basic,7,0.5,mobile
user_02771,2.06,0.45,premium,8,0.6,smart_tv
user_02772,1.42,0.12,basic,10,0.43,mobile
user_02773,3.43,0.25,ad_supported,22,0.32,mobile
user_02774,9.14,0.58,standard,26,0.92,desktop
user_02775,8.7,0.37,premium,24,0.9,desktop
user_02776,3.04,0.31,standard,21,0.47,mobile
user_02777,1.54,0.33,ad_supported,15,0.28,mobile
user_02778,2.57,0.53,premium,10,0.59,smart_tv
user_02779,8.68,0.49,premium,25,0.8,smart_tv
user_02780,1.35,0.18,basic,11,0.43,mobile
user_02781,3.92,0.83,premium,25,0.65,smart_tv
user_02782,2.53,0.37,standard,24,0.35,mobile
user_02783,6.14,0.55,premium,28,0.88,smart_tv
user_02784,2,0.13,ad_supported,10,0.27,tablet
user_02785,6.63,0.73,premium,30,0.62,desktop
user_02786,6.85,0.71,premium,24,0.65,desktop
user_02787,2.87,0.45,standard,9,0.64,smart_tv
user_02788,0.6,0.28,ad_supported,14,0.23,tablet
user_02789,1.21,0.26,ad_supported,14,0.49,mobile
user_02790,0.53,0.14,basic,13,0.38,mobile
user_02791,4.97,0.66,standard,23,0.84,smart_tv
user_02792,5.6,0.52,premium,22,0.74,desktop
user_02793,3.61,0.64,premium,24,0.73,smart_tv
user_02794,2.82,0.22,standard,21,0.36,mobile
user_02795,6,0.65,premium,26,0.8,desktop
user_02796,4.86,0.75,premium,29,0.64,desktop
user_02797,1.3,0.19,ad_supported,10,0.43,mobile
user_02798,6.3,0.76,premium,26,0.78,desktop
user_02799,1.99,0.26,ad_supported,18,0.3,mobile
user_02800,3.99,0.73,standard,12,0.66,smart_tv
user_02801,3.78,0.77,standard,10,0.65,smart_tv
user_02802,1.57,0.18,basic,12,0.23,tablet
user_02803,2.69,0.36,standard,15,0.35,mobile
user_02804,0.54,0.14,ad_supported,8,0.32,tablet
user_02805,2.06,0.47,basic,19,0.52,mobile
user_02806,1.21,0.37,basic,5,0.2,tablet
user_02807,2.27,0.56,premium,12,0.51,smart_tv
user_02808,1.59,0.1,basic,5,0.21,tablet
user_02809,6.34,0.36,premium,23,0.9,smart_tv
user_02810,9.81,0.63,standard,27,0.72,desktop
user_02811,4.08,0.4,standard,22,0.87,smart_tv
user_02812,6.98,0.66,premium,22,0.71,desktop
user_02813,5.37,0.8,premium,26,0.71,desktop
user_02814,5.15,0.78,premium,25,0.88,smart_tv
user_02815,1.18,0.47,standard,24,0.44,mobile
user_02816,0.75,0.31,basic,10,0.37,tablet
user_02817,1.26,0.29,ad_supported,12,0.42,tablet
user_02818,3.26,0.69,premium,29,0.82,smart_tv
user_02819,6.46,0.69,premium,28,0.79,desktop
user_02820,3.46,0.44,premium,14,0.74,tablet
user_02821,3.34,0.22,basic,22,0.56,mobile
user_02822,1.53,0.49,basic,25,0.56,mobile
user_02823,3.35,0.57,premium,11,0.8,tablet
user_02824,9.41,0.67,premium,30,0.79,smart_tv
user_02825,3.28,0.75,standard,11,0.76,smart_tv
user_02826,3.26,0.49,ad_supported,20,0.33,mobile
user_02827,4.09,0.88,premium,24,0.61,desktop
user_02828,3.09,0.49,standard,25,0.46,mobile
user_02829,2.33,0.47,standard,25,0.54,mobile
user_02830,1.04,0.21,basic,22,0.34,mobile
user_02831,4.16,0.49,standard,8,0.55,smart_tv
user_02832,1.35,0.27,ad_supported,8,0.31,tablet
user_02833,3.93,0.75,standard,14,0.8,tablet
user_02834,4.6,0.43,premium,12,0.63,tablet
user_02835,3.86,0.57,standard,13,0.66,tablet
user_02836,8.5,0.6,standard,22,0.94,desktop
user_02837,1.65,0.25,basic,5,0.45,mobile
user_02838,1.09,0.21,ad_supported,9,0.22,mobile
user_02839,7.29,0.59,premium,28,0.82,desktop
user_02840,3.96,0.75,standard,14,0.63,tablet
user_02841,7.68,0.4,premium,26,0.86,smart_tv
user_02842,4.28,0.71,standard,8,0.62,tablet
user_02843,4.07,0.74,premium,20,0.86,smart_tv
user_02844,9.3,0.46,premium,24,0.91,desktop
user_02845,2.41,0.52,premium,14,0.78,smart_tv
user_02846,2.05,0.53,premium,9,0.57,smart_tv
user_02847,1.12,0.23,ad_supported,13,0.32,mobile
user_02848,8,0.67,premium,30,0.81,smart_tv
user_02849,2.52,0.36,ad_supported,19,0.47,mobile
user_02850,1.59,0.36,standard,25,0.51,mobile
user_02851,0.88,0.34,ad_supported,9,0.31,tablet
user_02852,3.81,0.53,standard,9,0.7,tablet
user_02853,6.18,0.87,premium,22,0.78,smart_tv
user_02854,9.63,0.69,premium,24,0.87,desktop
user_02855,3.11,0.69,premium,14,0.65,smart_tv
user_02856,2.77,0.48,standard,23,0.5,mobile
user_02857,1.7,0.43,basic,16,0.56,mobile
user_02858,1.35,0.16,ad_supported,9,0.49,tablet
user_02859,0.81,0.4,basic,13,0.25,tablet
user_02860,4.09,0.58,premium,25,0.91,smart_tv
user_02861,6.97,0.41,standard,30,0.84,smart_tv
user_02862,2.57,0.75,standard,13,0.76,tablet
user_02863,3.25,0.68,premium,28,0.72,desktop
user_02864,1.02,0.47,standard,16,0.52,mobile
user_02865,2.84,0.49,ad_supported,23,0.31,mobile
user_02866,1.3,0.38,ad_supported,5,0.4,mobile
user_02867,4.12,0.5,premium,11,0.76,tablet
user_02868,3.62,0.87,premium,25,0.81,smart_tv
user_02869,4.33,0.42,standard,8,0.71,smart_tv
user_02870,3.17,0.46,ad_supported,19,0.46,mobile
user_02871,3.97,0.94,premium,30,0.61,desktop
user_02872,4.95,0.63,premium,29,0.84,desktop
user_02873,4.04,0.38,premium,27,0.73,desktop
user_02874,9.63,0.7,premium,30,0.88,desktop
user_02875,6.07,0.6,standard,22,0.8,desktop
user_02876,5.42,0.58,standard,25,0.93,desktop
user_02877,3.1,0.32,ad_supported,21,0.31,mobile
user_02878,4.11,0.92,premium,28,0.74,smart_tv
user_02879,2.4,0.32,basic,22,0.49,mobile
user_02880,1.01,0.35,ad_supported,12,0.4,mobile
user_02881,2.38,0.41,standard,24,0.41,mobile
user_02882,1.7,0.31,basic,15,0.35,tablet
user_02883,2.44,0.49,ad_supported,16,0.4,mobile
user_02884,4.17,0.56,premium,8,0.64,tablet
user_02885,3.1,0.76,standard,12,0.55,smart_tv
user_02886,2.59,0.29,ad_supported,22,0.32,mobile
user_02887,5.43,0.87,premium,25,0.78,smart_tv
user_02888,6,0.52,premium,23,0.85,smart_tv
user_02889,0.88,0.39,ad_supported,15,0.32,tablet
user_02890,4.5,0.67,premium,12,0.69,smart_tv
user_02891,3.72,0.73,premium,24,0.67,smart_tv
user_02892,1.36,0.3,basic,6,0.3,tablet
user_02893,2.13,0.5,premium,9,0.71,smart_tv
user_02894,6.96,0.81,premium,28,0.71,smart_tv
user_02895,1.33,0.23,basic,10,0.49,tablet
user_02896,0.89,0.21,ad_supported,9,0.38,mobile
user_02897,3.41,0.38,basic,15,0.44,mobile
user_02898,0.74,0.14,ad_supported,14,0.42,mobile
user_02899,3.26,0.25,ad_supported,20,0.45,mobile
user_02900,6.71,1,premium,22,0.73,smart_tv
user_02901,2.09,0.61,premium,12,0.51,tablet
user_02902,3.59,0.89,premium,27,0.64,smart_tv
user_02903,7.76,0.62,standard,22,0.77,smart_tv
user_02904,2.7,0.42,ad_supported,16,0.37,mobile
user_02905,8.81,0.43,premium,24,0.87,desktop
user_02906,1.42,0.15,basic,10,0.44,tablet
user_02907,4.77,0.75,premium,27,0.7,desktop
user_02908,8.71,0.32,premium,23,0.83,smart_tv
user_02909,1.66,0.31,standard,19,0.4,mobile
user_02910,1.71,0.23,basic,25,0.4,mobile
user_02911,8.39,0.51,premium,22,0.93,desktop
user_02912,4.11,0.45,premium,26,0.8,smart_tv
user_02913,2.83,0.62,standard,9,0.62,tablet
user_02914,5.1,0.78,premium,22,0.84,desktop
user_02915,6.15,0.6,premium,28,0.91,desktop
user_02916,0.67,0.25,ad_supported,5,0.43,mobile
user_02917,4.48,0.46,standard,8,0.57,smart_tv
user_02918,9.37,0.51,premium,25,0.81,desktop
user_02919,4.16,0.88,premium,25,0.67,smart_tv
user_02920,1.94,0.19,ad_supported,6,0.39,mobile
user_02921,0.56,0.38,ad_supported,9,0.36,mobile
user_02922,0.75,0.25,basic,12,0.2,mobile
user_02923,4.25,0.6,standard,10,0.56,smart_tv
user_02924,2.11,0.52,standard,11,0.5,tablet
user_02925,0.64,0.19,basic,7,0.47,tablet
user_02926,7.41,0.45,standard,22,0.75,smart_tv
user_02927,2.89,0.46,standard,8,0.59,tablet
user_02928,3.48,0.91,premium,22,0.65,desktop
user_02929,1.28,0.33,ad_supported,18,0.39,mobile
user_02930,4.59,0.49,premium,30,0.89,desktop
user_02931,9.35,0.39,premium,28,0.84,desktop
user_02932,1.91,0.29,ad_supported,10,0.29,tablet
user_02933,3.45,0.48,ad_supported,15,0.38,mobile
user_02934,1.51,0.4,ad_supported,11,0.47,tablet
user_02935,1.45,0.19,ad_supported,11,0.32,tablet
user_02936,1.71,0.12,basic,10,0.32,mobile
user_02937,4.75,0.43,premium,23,0.86,desktop
user_02938,4.75,0.69,standard,27,0.72,desktop
user_02939,7.44,0.5,premium,27,0.7,smart_tv
user_02940,1.76,0.27,basic,17,0.41,mobile
user_02941,3.57,0.99,premium,27,0.79,desktop
user_02942,0.83,0.19,basic,8,0.28,tablet
user_02943,2.59,0.45,ad_supported,15,0.47,mobile
user_02944,1.74,0.34,basic,25,0.32,mobile
user_02945,2.09,0.68,standard,13,0.62,smart_tv
user_02946,3.76,0.7,premium,30,0.85,smart_tv
user_02947,1.63,0.36,basic,23,0.38,mobile
user_02948,5.46,0.64,standard,22,0.93,smart_tv
user_02949,4.41,0.66,standard,11,0.74,smart_tv
user_02950,5.73,0.61,premium,29,0.67,desktop
user_02951,2.87,0.44,basic,21,0.31,mobile
user_02952,1.07,0.31,standard,22,0.47,mobile
user_02953,4.36,0.95,premium,30,0.8,desktop
user_02954,1.74,0.26,ad_supported,5,0.49,mobile
user_02955,0.79,0.26,ad_supported,9,0.49,mobile
user_02956,4.7,0.65,premium,24,0.76,smart_tv
user_02957,1.62,0.24,ad_supported,6,0.25,tablet
user_02958,5.82,0.5,premium,27,0.88,desktop
user_02959,6.58,0.64,premium,23,0.79,desktop
user_02960,1.07,0.31,ad_supported,15,0.49,mobile
user_02961,0.58,0.27,ad_supported,8,0.27,mobile
user_02962,0.54,0.11,basic,8,0.31,mobile
user_02963,5.93,0.49,premium,23,0.71,smart_tv
user_02964,3.6,0.82,premium,26,0.84,smart_tv
user_02965,4.48,0.63,standard,27,0.82,desktop
user_02966,2,0.34,basic,19,0.39,mobile
user_02967,3.25,0.36,standard,19,0.45,mobile
user_02968,1.17,0.39,ad_supported,5,0.37,mobile
user_02969,5.4,0.35,standard,25,0.79,desktop
user_02970,7.24,0.63,premium,22,0.83,smart_tv
user_02971,5.16,0.36,standard,24,0.83,smart_tv
user_02972,2.11,0.78,premium,11,0.69,smart_tv
user_02973,2.47,0.59,standard,13,0.68,smart_tv
user_02974,0.61,0.35,basic,6,0.48,mobile
user_02975,4.23,0.84,premium,20,0.75,desktop
user_02976,5.01,0.57,premium,25,0.87,smart_tv
user_02977,6.26,0.63,premium,23,0.9,smart_tv
user_02978,4.21,0.56,standard,8,0.67,smart_tv
user_02979,0.55,0.26,basic,6,0.42,tablet
user_02980,1.28,0.24,basic,16,0.41,mobile
user_02981,8.98,0.35,standard,26,0.85,smart_tv
user_02982,4.8,0.36,standard,29,0.81,desktop
user_02983,5.03,0.35,standard,23,0.9,desktop
user_02984,5.07,0.38,standard,26,0.78,smart_tv
user_02985,6.03,0.55,premium,23,0.78,smart_tv
user_02986,4.76,0.85,premium,30,0.81,smart_tv
user_02987,3.25,0.26,basic,23,0.37,mobile
user_02988,0.94,0.12,ad_supported,15,0.46,mobile
user_02989,5.36,0.78,premium,28,0.8,desktop
user_02990,2.87,0.25,ad_supported,16,0.53,mobile
user_02991,4.7,0.33,standard,26,0.89,desktop
user_02992,0.78,0.27,basic,5,0.22,tablet
user_02993,1.15,0.28,basic,23,0.58,mobile
user_02994,4.6,0.68,premium,21,0.8,smart_tv
user_02995,1.79,0.11,basic,6,0.26,tablet
user_02996,3.43,0.42,premium,9,0.61,tablet
user_02997,9.52,0.62,standard,26,0.75,smart_tv
user_02998,4.46,0.58,premium,29,0.77,smart_tv
user_02999,3.12,0.94,premium,30,0.69,desktop
user_03000,6.77,0.49,premium,30,0.86,desktop
